"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Pike","MS","28113","=""28113""","41578","2019-2023","2022","Census","United States"
"County","Pontotoc","MS","28115","=""28115""","52741","2019-2023","2022","Census","United States"
"County","Prentiss","MS","28117","=""28117""","51466","2019-2023","2022","Census","United States"
"County","Quitman","MS","28119","=""28119""","32131","2019-2023","2022","Census","United States"
"County","Rankin","MS","28121","=""28121""","77454","2019-2023","2022","Census","United States"
"County","Scott","MS","28123","=""28123""","48492","2019-2023","2022","Census","United States"
"County","Sharkey","MS","28125","=""28125""","35741","2019-2023","2022","Census","United States"
"County","Simpson","MS","28127","=""28127""","54111","2019-2023","2022","Census","United States"
"County","Smith","MS","28129","=""28129""","51396","2019-2023","2022","Census","United States"
"County","Stone","MS","28131","=""28131""","59307","2019-2023","2022","Census","United States"
"County","Sunflower","MS","28133","=""28133""","40265","2019-2023","2022","Census","United States"
"County","Tallahatchie","MS","28135","=""28135""","37383","2019-2023","2022","Census","United States"
"County","Tate","MS","28137","=""28137""","63995","2019-2023","2022","Census","United States"
"County","Tippah","MS","28139","=""28139""","51141","2019-2023","2022","Census","United States"
"County","Tishomingo","MS","28141","=""28141""","46257","2019-2023","2022","Census","United States"
"County","Tunica","MS","28143","=""28143""","38402","2019-2023","2022","Census","United States"
"County","Union","MS","28145","=""28145""","56807","2019-2023","2022","Census","United States"
"County","Walthall","MS","28147","=""28147""","45444","2019-2023","2022","Census","United States"
"County","Warren","MS","28149","=""28149""","56648","2019-2023","2022","Census","United States"
"County","Washington","MS","28151","=""28151""","40117","2019-2023","2022","Census","United States"
"County","Wayne","MS","28153","=""28153""","36791","2019-2023","2022","Census","United States"
"County","Webster","MS","28155","=""28155""","59964","2019-2023","2022","Census","United States"
"County","Wilkinson","MS","28157","=""28157""","35930","2019-2023","2022","Census","United States"
"County","Winston","MS","28159","=""28159""","49071","2019-2023","2022","Census","United States"
"County","Yalobusha","MS","28161","=""28161""","49171","2019-2023","2022","Census","United States"
"County","Yazoo","MS","28163","=""28163""","40974","2019-2023","2022","Census","United States"
"County","Adair","MO","29001","=""29001""","56583","2019-2023","2022","Census","United States"
"County","Andrew","MO","29003","=""29003""","74007","2019-2023","2022","Census","United States"
"County","Atchison","MO","29005","=""29005""","59260","2019-2023","2022","Census","United States"
"County","Audrain","MO","29007","=""29007""","56232","2019-2023","2022","Census","United States"
"County","Barry","MO","29009","=""29009""","56611","2019-2023","2022","Census","United States"
"County","Barton","MO","29011","=""29011""","49503","2019-2023","2022","Census","United States"
"County","Bates","MO","29013","=""29013""","57914","2019-2023","2022","Census","United States"
"County","Benton","MO","29015","=""29015""","52200","2019-2023","2022","Census","United States"
"County","Bollinger","MO","29017","=""29017""","57286","2019-2023","2022","Census","United States"
"County","Boone","MO","29019","=""29019""","69913","2019-2023","2022","Census","United States"
"County","Buchanan","MO","29021","=""29021""","59423","2019-2023","2022","Census","United States"
"County","Butler","MO","29023","=""29023""","49213","2019-2023","2022","Census","United States"
"County","Caldwell","MO","29025","=""29025""","62520","2019-2023","2022","Census","United States"
"County","Callaway","MO","29027","=""29027""","72645","2019-2023","2022","Census","United States"
"County","Camden","MO","29029","=""29029""","62927","2019-2023","2022","Census","United States"
"County","Cape Girardeau","MO","29031","=""29031""","68912","2019-2023","2022","Census","United States"
"County","Carroll","MO","29033","=""29033""","61712","2019-2023","2022","Census","United States"
"County","Carter","MO","29035","=""29035""","45083","2019-2023","2022","Census","United States"
"County","Cass","MO","29037","=""29037""","87413","2019-2023","2022","Census","United States"
"County","Cedar","MO","29039","=""29039""","45577","2019-2023","2022","Census","United States"
"County","Chariton","MO","29041","=""29041""","63307","2019-2023","2022","Census","United States"
"County","Christian","MO","29043","=""29043""","81245","2019-2023","2022","Census","United States"
"County","Clark","MO","29045","=""29045""","51458","2019-2023","2022","Census","United States"
"County","Clay","MO","29047","=""29047""","86150","2019-2023","2022","Census","United States"
"County","Clinton","MO","29049","=""29049""","70625","2019-2023","2022","Census","United States"
"County","Cole","MO","29051","=""29051""","73273","2019-2023","2022","Census","United States"
"County","Cooper","MO","29053","=""29053""","67548","2019-2023","2022","Census","United States"
"County","Crawford","MO","29055","=""29055""","56345","2019-2023","2022","Census","United States"
"County","Dade","MO","29057","=""29057""","49899","2019-2023","2022","Census","United States"
"County","Dallas","MO","29059","=""29059""","53177","2019-2023","2022","Census","United States"
"County","Daviess","MO","29061","=""29061""","60665","2019-2023","2022","Census","United States"
"County","DeKalb","MO","29063","=""29063""","69093","2019-2023","2022","Census","United States"
"County","Dent","MO","29065","=""29065""","54306","2019-2023","2022","Census","United States"
"County","Douglas","MO","29067","=""29067""","49828","2019-2023","2022","Census","United States"
"County","Dunklin","MO","29069","=""29069""","47368","2019-2023","2022","Census","United States"
"County","Franklin","MO","29071","=""29071""","71973","2019-2023","2022","Census","United States"
"County","Gasconade","MO","29073","=""29073""","65096","2019-2023","2022","Census","United States"
"County","Gentry","MO","29075","=""29075""","57458","2019-2023","2022","Census","United States"
"County","Greene","MO","29077","=""29077""","57488","2019-2023","2022","Census","United States"
"County","Grundy","MO","29079","=""29079""","53839","2019-2023","2022","Census","United States"
"County","Harrison","MO","29081","=""29081""","53364","2019-2023","2022","Census","United States"
"County","Henry","MO","29083","=""29083""","56621","2019-2023","2022","Census","United States"
"County","Hickory","MO","29085","=""29085""","35084","2019-2023","2022","Census","United States"
"County","Holt","MO","29087","=""29087""","58516","2019-2023","2022","Census","United States"
"County","Howard","MO","29089","=""29089""","62628","2019-2023","2022","Census","United States"
"County","Howell","MO","29091","=""29091""","49814","2019-2023","2022","Census","United States"
"County","Iron","MO","29093","=""29093""","51161","2019-2023","2022","Census","United States"
"County","Jackson","MO","29095","=""29095""","67178","2019-2023","2022","Census","United States"
"County","Jasper","MO","29097","=""29097""","57525","2019-2023","2022","Census","United States"
"County","Jefferson","MO","29099","=""29099""","80522","2019-2023","2022","Census","United States"
"County","Johnson","MO","29101","=""29101""","67123","2019-2023","2022","Census","United States"
"County","Knox","MO","29103","=""29103""","53333","2019-2023","2022","Census","United States"
"County","Laclede","MO","29105","=""29105""","50825","2019-2023","2022","Census","United States"
"County","Lafayette","MO","29107","=""29107""","79091","2019-2023","2022","Census","United States"
"County","Lawrence","MO","29109","=""29109""","55849","2019-2023","2022","Census","United States"
"County","Lewis","MO","29111","=""29111""","52340","2019-2023","2022","Census","United States"
"County","Lincoln","MO","29113","=""29113""","85276","2019-2023","2022","Census","United States"
"County","Linn","MO","29115","=""29115""","61975","2019-2023","2022","Census","United States"
"County","Livingston","MO","29117","=""29117""","60148","2019-2023","2022","Census","United States"
"County","McDonald","MO","29119","=""29119""","48145","2019-2023","2022","Census","United States"
"County","Macon","MO","29121","=""29121""","58318","2019-2023","2022","Census","United States"
"County","Madison","MO","29123","=""29123""","58435","2019-2023","2022","Census","United States"
"County","Maries","MO","29125","=""29125""","61359","2019-2023","2022","Census","United States"
"County","Marion","MO","29127","=""29127""","63908","2019-2023","2022","Census","United States"
"County","Mercer","MO","29129","=""29129""","60357","2019-2023","2022","Census","United States"
"County","Miller","MO","29131","=""29131""","55172","2019-2023","2022","Census","United States"
"County","Mississippi","MO","29133","=""29133""","46258","2019-2023","2022","Census","United States"
"County","Moniteau","MO","29135","=""29135""","65161","2019-2023","2022","Census","United States"
"County","Monroe","MO","29137","=""29137""","48299","2019-2023","2022","Census","United States"
"County","Montgomery","MO","29139","=""29139""","61042","2019-2023","2022","Census","United States"
"County","Morgan","MO","29141","=""29141""","49663","2019-2023","2022","Census","United States"
"County","New Madrid","MO","29143","=""29143""","49237","2019-2023","2022","Census","United States"
"County","Newton","MO","29145","=""29145""","64583","2019-2023","2022","Census","United States"
"County","Nodaway","MO","29147","=""29147""","55970","2019-2023","2022","Census","United States"
"County","Oregon","MO","29149","=""29149""","44259","2019-2023","2022","Census","United States"
"County","Osage","MO","29151","=""29151""","75355","2019-2023","2022","Census","United States"
"County","Ozark","MO","29153","=""29153""","42329","2019-2023","2022","Census","United States"
"County","Pemiscot","MO","29155","=""29155""","40748","2019-2023","2022","Census","United States"
"County","Perry","MO","29157","=""29157""","63356","2019-2023","2022","Census","United States"
"County","Pettis","MO","29159","=""29159""","60232","2019-2023","2022","Census","United States"
"County","Phelps","MO","29161","=""29161""","55427","2019-2023","2022","Census","United States"
"County","Pike","MO","29163","=""29163""","57572","2019-2023","2022","Census","United States"
"County","Platte","MO","29165","=""29165""","95748","2019-2023","2022","Census","United States"
"County","Polk","MO","29167","=""29167""","56686","2019-2023","2022","Census","United States"
"County","Pulaski","MO","29169","=""29169""","66435","2019-2023","2022","Census","United States"
"County","Putnam","MO","29171","=""29171""","56875","2019-2023","2022","Census","United States"
"County","Ralls","MO","29173","=""29173""","62054","2019-2023","2022","Census","United States"
"County","Randolph","MO","29175","=""29175""","55310","2019-2023","2022","Census","United States"
"County","Ray","MO","29177","=""29177""","72152","2019-2023","2022","Census","United States"
"County","Reynolds","MO","29179","=""29179""","44357","2019-2023","2022","Census","United States"
"County","Ripley","MO","29181","=""29181""","43898","2019-2023","2022","Census","United States"
"County","St. Charles","MO","29183","=""29183""","102912","2019-2023","2022","Census","United States"
"County","St. Clair","MO","29185","=""29185""","46731","2019-2023","2022","Census","United States"
"County","Ste. Genevieve","MO","29186","=""29186""","61310","2019-2023","2022","Census","United States"
"County","St. Francois","MO","29187","=""29187""","54813","2019-2023","2022","Census","United States"
"County","St. Louis","MO","29189","=""29189""","81340","2019-2023","2022","Census","United States"
"County","Saline","MO","29195","=""29195""","56566","2019-2023","2022","Census","United States"
"County","Schuyler","MO","29197","=""29197""","56023","2019-2023","2022","Census","United States"
"County","Scotland","MO","29199","=""29199""","67568","2019-2023","2022","Census","United States"
"County","Scott","MO","29201","=""29201""","58847","2019-2023","2022","Census","United States"
"County","Shannon","MO","29203","=""29203""","59000","2019-2023","2022","Census","United States"
"County","Shelby","MO","29205","=""29205""","52127","2019-2023","2022","Census","United States"
"County","Stoddard","MO","29207","=""29207""","54067","2019-2023","2022","Census","United States"
"County","Stone","MO","29209","=""29209""","61323","2019-2023","2022","Census","United States"
"County","Sullivan","MO","29211","=""29211""","55500","2019-2023","2022","Census","United States"
"County","Taney","MO","29213","=""29213""","58258","2019-2023","2022","Census","United States"
"County","Texas","MO","29215","=""29215""","48055","2019-2023","2022","Census","United States"
"County","Vernon","MO","29217","=""29217""","54519","2019-2023","2022","Census","United States"
"County","Warren","MO","29219","=""29219""","77989","2019-2023","2022","Census","United States"
"County","Washington","MO","29221","=""29221""","51886","2019-2023","2022","Census","United States"
"County","Wayne","MO","29223","=""29223""","43393","2019-2023","2022","Census","United States"
"County","Webster","MO","29225","=""29225""","69731","2019-2023","2022","Census","United States"
"County","Worth","MO","29227","=""29227""","46167","2019-2023","2022","Census","United States"
"County","Wright","MO","29229","=""29229""","47304","2019-2023","2022","Census","United States"
"County","St. Louis","MO","29510","=""29510""","55279","2019-2023","2022","Census","United States"
"County","Beaverhead","MT","30001","=""30001""","58072","2019-2023","2022","Census","United States"
"County","Big Horn","MT","30003","=""30003""","56680","2019-2023","2022","Census","United States"
"County","Blaine","MT","30005","=""30005""","65050","2019-2023","2022","Census","United States"
"County","Broadwater","MT","30007","=""30007""","63636","2019-2023","2022","Census","United States"
"County","Carbon","MT","30009","=""30009""","71017","2019-2023","2022","Census","United States"
"County","Carter","MT","30011","=""30011""","52171","2019-2023","2022","Census","United States"
"County","Cascade","MT","30013","=""30013""","66203","2019-2023","2022","Census","United States"
"County","Chouteau","MT","30015","=""30015""","56927","2019-2023","2022","Census","United States"
"County","Custer","MT","30017","=""30017""","63585","2019-2023","2022","Census","United States"
"County","Daniels","MT","30019","=""30019""","58000","2019-2023","2022","Census","United States"
"County","Dawson","MT","30021","=""30021""","70953","2019-2023","2022","Census","United States"
"County","Deer Lodge","MT","30023","=""30023""","49533","2019-2023","2022","Census","United States"
"County","Fallon","MT","30025","=""30025""","72284","2019-2023","2022","Census","United States"
"County","Fergus","MT","30027","=""30027""","59731","2019-2023","2022","Census","United States"
"County","Flathead","MT","30029","=""30029""","71327","2019-2023","2022","Census","United States"
"County","Gallatin","MT","30031","=""30031""","87454","2019-2023","2022","Census","United States"
"County","Garfield","MT","30033","=""30033""","61750","2019-2023","2022","Census","United States"
"County","Glacier","MT","30035","=""30035""","45129","2019-2023","2022","Census","United States"
"County","Golden Valley","MT","30037","=""30037""","57353","2019-2023","2022","Census","United States"
"County","Granite","MT","30039","=""30039""","54646","2019-2023","2022","Census","United States"
"County","Hill","MT","30041","=""30041""","55313","2019-2023","2022","Census","United States"
"County","Jefferson","MT","30043","=""30043""","76576","2019-2023","2022","Census","United States"
"County","Judith Basin","MT","30045","=""30045""","55417","2019-2023","2022","Census","United States"
"County","Lake","MT","30047","=""30047""","61965","2019-2023","2022","Census","United States"
"County","Lewis and Clark","MT","30049","=""30049""","74543","2019-2023","2022","Census","United States"
"County","Liberty","MT","30051","=""30051""","53264","2019-2023","2022","Census","United States"
"County","Lincoln","MT","30053","=""30053""","47018","2019-2023","2022","Census","United States"
"County","McCone","MT","30055","=""30055""","71842","2019-2023","2022","Census","United States"
"County","Madison","MT","30057","=""30057""","67420","2019-2023","2022","Census","United States"
"County","Meagher","MT","30059","=""30059""","56215","2019-2023","2022","Census","United States"
"County","Mineral","MT","30061","=""30061""","61117","2019-2023","2022","Census","United States"
"County","Missoula","MT","30063","=""30063""","71246","2019-2023","2022","Census","United States"
"County","Musselshell","MT","30065","=""30065""","59010","2019-2023","2022","Census","United States"
"County","Park","MT","30067","=""30067""","66607","2019-2023","2022","Census","United States"
"County","Petroleum","MT","30069","=""30069""","59318","2019-2023","2022","Census","United States"
"County","Phillips","MT","30071","=""30071""","58156","2019-2023","2022","Census","United States"
"County","Pondera","MT","30073","=""30073""","53500","2019-2023","2022","Census","United States"
"County","Powder River","MT","30075","=""30075""","68009","2019-2023","2022","Census","United States"
"County","Powell","MT","30077","=""30077""","63432","2019-2023","2022","Census","United States"
"County","Prairie","MT","30079","=""30079""","45192","2019-2023","2022","Census","United States"
"County","Ravalli","MT","30081","=""30081""","71323","2019-2023","2022","Census","United States"
"County","Richland","MT","30083","=""30083""","69578","2019-2023","2022","Census","United States"
"County","Roosevelt","MT","30085","=""30085""","53125","2019-2023","2022","Census","United States"
"County","Rosebud","MT","30087","=""30087""","56430","2019-2023","2022","Census","United States"
"County","Sanders","MT","30089","=""30089""","54035","2019-2023","2022","Census","United States"
"County","Sheridan","MT","30091","=""30091""","63654","2019-2023","2022","Census","United States"
"County","Silver Bow","MT","30093","=""30093""","57504","2019-2023","2022","Census","United States"
"County","Stillwater","MT","30095","=""30095""","81503","2019-2023","2022","Census","United States"
"County","Sweet Grass","MT","30097","=""30097""","69426","2019-2023","2022","Census","United States"
"County","Teton","MT","30099","=""30099""","67766","2019-2023","2022","Census","United States"
"County","Toole","MT","30101","=""30101""","53693","2019-2023","2022","Census","United States"
"County","Treasure","MT","30103","=""30103""","73036","2019-2023","2022","Census","United States"
"County","Valley","MT","30105","=""30105""","64515","2019-2023","2022","Census","United States"
"County","Wheatland","MT","30107","=""30107""","47054","2019-2023","2022","Census","United States"
"County","Wibaux","MT","30109","=""30109""","64792","2019-2023","2022","Census","United States"
"County","Yellowstone","MT","30111","=""30111""","74400","2019-2023","2022","Census","United States"
"County","Adams","NE","31001","=""31001""","65680","2019-2023","2022","Census","United States"
"County","Antelope","NE","31003","=""31003""","63750","2019-2023","2022","Census","United States"
"County","Arthur","NE","31005","=""31005""","67500","2019-2023","2022","Census","United States"
"County","Banner","NE","31007","=""31007""","71250","2019-2023","2022","Census","United States"
"County","Blaine","NE","31009","=""31009""","61250","2019-2023","2022","Census","United States"
"County","Boone","NE","31011","=""31011""","71367","2019-2023","2022","Census","United States"
"County","Box Butte","NE","31013","=""31013""","68778","2019-2023","2022","Census","United States"
"County","Boyd","NE","31015","=""31015""","58984","2019-2023","2022","Census","United States"
"County","Brown","NE","31017","=""31017""","51538","2019-2023","2022","Census","United States"
"County","Buffalo","NE","31019","=""31019""","74570","2019-2023","2022","Census","United States"
"County","Burt","NE","31021","=""31021""","57303","2019-2023","2022","Census","United States"
"County","Butler","NE","31023","=""31023""","82603","2019-2023","2022","Census","United States"
"County","Cass","NE","31025","=""31025""","88255","2019-2023","2022","Census","United States"
"County","Cedar","NE","31027","=""31027""","73977","2019-2023","2022","Census","United States"
"County","Chase","NE","31029","=""31029""","62782","2019-2023","2022","Census","United States"
"County","Cherry","NE","31031","=""31031""","63750","2019-2023","2022","Census","United States"
"County","Cheyenne","NE","31033","=""31033""","57594","2019-2023","2022","Census","United States"
"County","Clay","NE","31035","=""31035""","75938","2019-2023","2022","Census","United States"
"County","Colfax","NE","31037","=""31037""","79720","2019-2023","2022","Census","United States"
"County","Cuming","NE","31039","=""31039""","70708","2019-2023","2022","Census","United States"
"County","Custer","NE","31041","=""31041""","66310","2019-2023","2022","Census","United States"
"County","Dakota","NE","31043","=""31043""","71655","2019-2023","2022","Census","United States"
"County","Dawes","NE","31045","=""31045""","54381","2019-2023","2022","Census","United States"
"County","Dawson","NE","31047","=""31047""","65383","2019-2023","2022","Census","United States"
"County","Deuel","NE","31049","=""31049""","61438","2019-2023","2022","Census","United States"
"County","Dixon","NE","31051","=""31051""","69156","2019-2023","2022","Census","United States"
"County","Dodge","NE","31053","=""31053""","71294","2019-2023","2022","Census","United States"
"County","Douglas","NE","31055","=""31055""","79081","2019-2023","2022","Census","United States"
"County","Dundy","NE","31057","=""31057""","56563","2019-2023","2022","Census","United States"
"County","Fillmore","NE","31059","=""31059""","76354","2019-2023","2022","Census","United States"
"County","Franklin","NE","31061","=""31061""","57692","2019-2023","2022","Census","United States"
"County","Frontier","NE","31063","=""31063""","68207","2019-2023","2022","Census","United States"
"County","Furnas","NE","31065","=""31065""","60625","2019-2023","2022","Census","United States"
"County","Gage","NE","31067","=""31067""","64426","2019-2023","2022","Census","United States"
"County","Garden","NE","31069","=""31069""","44777","2019-2023","2022","Census","United States"
"County","Garfield","NE","31071","=""31071""","68611","2019-2023","2022","Census","United States"
"County","Gosper","NE","31073","=""31073""","79145","2019-2023","2022","Census","United States"
"County","Grant","NE","31075","=""31075""","69063","2019-2023","2022","Census","United States"
"County","Greeley","NE","31077","=""31077""","58894","2019-2023","2022","Census","United States"
"County","Hall","NE","31079","=""31079""","67549","2019-2023","2022","Census","United States"
"County","Hamilton","NE","31081","=""31081""","79884","2019-2023","2022","Census","United States"
"County","Harlan","NE","31083","=""31083""","70536","2019-2023","2022","Census","United States"
"County","Hayes","NE","31085","=""31085""","60313","2019-2023","2022","Census","United States"
"County","Hitchcock","NE","31087","=""31087""","52016","2019-2023","2022","Census","United States"
"County","Holt","NE","31089","=""31089""","67225","2019-2023","2022","Census","United States"
"County","Hooker","NE","31091","=""31091""","45854","2019-2023","2022","Census","United States"
"County","Howard","NE","31093","=""31093""","74508","2019-2023","2022","Census","United States"
"County","Jefferson","NE","31095","=""31095""","60568","2019-2023","2022","Census","United States"
"County","Johnson","NE","31097","=""31097""","59457","2019-2023","2022","Census","United States"
"County","Kearney","NE","31099","=""31099""","79167","2019-2023","2022","Census","United States"
"County","Keith","NE","31101","=""31101""","58132","2019-2023","2022","Census","United States"
"County","Keya Paha","NE","31103","=""31103""","60313","2019-2023","2022","Census","United States"
"County","Kimball","NE","31105","=""31105""","59438","2019-2023","2022","Census","United States"
"County","Knox","NE","31107","=""31107""","64821","2019-2023","2022","Census","United States"
"County","Lancaster","NE","31109","=""31109""","72625","2019-2023","2022","Census","United States"
"County","Lincoln","NE","31111","=""31111""","64342","2019-2023","2022","Census","United States"
"County","Logan","NE","31113","=""31113""","71650","2019-2023","2022","Census","United States"
"County","Loup","NE","31115","=""31115""","60156","2019-2023","2022","Census","United States"
"County","McPherson","NE","31117","=""31117""","61316","2019-2023","2022","Census","United States"
"County","Madison","NE","31119","=""31119""","64637","2019-2023","2022","Census","United States"
"County","Merrick","NE","31121","=""31121""","62849","2019-2023","2022","Census","United States"
"County","Morrill","NE","31123","=""31123""","59773","2019-2023","2022","Census","United States"
"County","Nance","NE","31125","=""31125""","65438","2019-2023","2022","Census","United States"
"County","Nemaha","NE","31127","=""31127""","60132","2019-2023","2022","Census","United States"
"County","Nuckolls","NE","31129","=""31129""","70201","2019-2023","2022","Census","United States"
"County","Otoe","NE","31131","=""31131""","81430","2019-2023","2022","Census","United States"
"County","Pawnee","NE","31133","=""31133""","54926","2019-2023","2022","Census","United States"
"County","Perkins","NE","31135","=""31135""","67500","2019-2023","2022","Census","United States"
"County","Phelps","NE","31137","=""31137""","65988","2019-2023","2022","Census","United States"
"County","Pierce","NE","31139","=""31139""","75938","2019-2023","2022","Census","United States"
"County","Platte","NE","31141","=""31141""","72335","2019-2023","2022","Census","United States"
"County","Polk","NE","31143","=""31143""","71771","2019-2023","2022","Census","United States"
"County","Red Willow","NE","31145","=""31145""","60000","2019-2023","2022","Census","United States"
"County","Richardson","NE","31147","=""31147""","55578","2019-2023","2022","Census","United States"
"County","Rock","NE","31149","=""31149""","57500","2019-2023","2022","Census","United States"
"County","Saline","NE","31151","=""31151""","77027","2019-2023","2022","Census","United States"
"County","Sarpy","NE","31153","=""31153""","101402","2019-2023","2022","Census","United States"
"County","Saunders","NE","31155","=""31155""","89395","2019-2023","2022","Census","United States"
"County","Scotts Bluff","NE","31157","=""31157""","60960","2019-2023","2022","Census","United States"
"County","Seward","NE","31159","=""31159""","81122","2019-2023","2022","Census","United States"
"County","Sheridan","NE","31161","=""31161""","56900","2019-2023","2022","Census","United States"
"County","Sherman","NE","31163","=""31163""","61935","2019-2023","2022","Census","United States"
"County","Sioux","NE","31165","=""31165""","54076","2019-2023","2022","Census","United States"
"County","Stanton","NE","31167","=""31167""","78275","2019-2023","2022","Census","United States"
"County","Thayer","NE","31169","=""31169""","63095","2019-2023","2022","Census","United States"
"County","Thomas","NE","31171","=""31171""","72708","2019-2023","2022","Census","United States"
"County","Thurston","NE","31173","=""31173""","64838","2019-2023","2022","Census","United States"
"County","Valley","NE","31175","=""31175""","58902","2019-2023","2022","Census","United States"
"County","Washington","NE","31177","=""31177""","90188","2019-2023","2022","Census","United States"
"County","Wayne","NE","31179","=""31179""","67687","2019-2023","2022","Census","United States"
"County","Webster","NE","31181","=""31181""","65197","2019-2023","2022","Census","United States"
"County","Wheeler","NE","31183","=""31183""","55893","2019-2023","2022","Census","United States"
"County","York","NE","31185","=""31185""","74058","2019-2023","2022","Census","United States"
"County","Churchill","NV","32001","=""32001""","73268","2019-2023","2022","Census","United States"
"County","Clark","NV","32003","=""32003""","73845","2019-2023","2022","Census","United States"
"County","Douglas","NV","32005","=""32005""","88018","2019-2023","2022","Census","United States"
"County","Elko","NV","32007","=""32007""","83427","2019-2023","2022","Census","United States"
"County","Esmeralda","NV","32009","=""32009""","N/A","2019-2023","2022","Census","United States"
"County","Eureka","NV","32011","=""32011""","73095","2019-2023","2022","Census","United States"
"County","Humboldt","NV","32013","=""32013""","79946","2019-2023","2022","Census","United States"
"County","Lander","NV","32015","=""32015""","84474","2019-2023","2022","Census","United States"
"County","Lincoln","NV","32017","=""32017""","69496","2019-2023","2022","Census","United States"
"County","Lyon","NV","32019","=""32019""","73460","2019-2023","2022","Census","United States"
"County","Mineral","NV","32021","=""32021""","50584","2019-2023","2022","Census","United States"
"County","Nye","NV","32023","=""32023""","55975","2019-2023","2022","Census","United States"
"County","Pershing","NV","32027","=""32027""","72007","2019-2023","2022","Census","United States"
"County","Storey","NV","32029","=""32029""","96000","2019-2023","2022","Census","United States"
"County","Washoe","NV","32031","=""32031""","85600","2019-2023","2022","Census","United States"
"County","White Pine","NV","32033","=""32033""","72294","2019-2023","2022","Census","United States"
"County","Carson City","NV","32510","=""32510""","71809","2019-2023","2022","Census","United States"
"County","Belknap","NH","33001","=""33001""","87983","2019-2023","2022","Census","United States"
"County","Carroll","NH","33003","=""33003""","82961","2019-2023","2022","Census","United States"
"County","Cheshire","NH","33005","=""33005""","81001","2019-2023","2022","Census","United States"
"County","Coos","NH","33007","=""33007""","58439","2019-2023","2022","Census","United States"
"County","Grafton","NH","33009","=""33009""","84021","2019-2023","2022","Census","United States"
"County","Hillsborough","NH","33011","=""33011""","100436","2019-2023","2022","Census","United States"
"County","Merrimack","NH","33013","=""33013""","93944","2019-2023","2022","Census","United States"
"County","Rockingham","NH","33015","=""33015""","113927","2019-2023","2022","Census","United States"
"County","Strafford","NH","33017","=""33017""","86564","2019-2023","2022","Census","United States"
"County","Sullivan","NH","33019","=""33019""","75929","2019-2023","2022","Census","United States"
"County","Atlantic","NJ","34001","=""34001""","76819","2019-2023","2022","Census","United States"
"County","Bergen","NJ","34003","=""34003""","123715","2019-2023","2022","Census","United States"
"County","Burlington","NJ","34005","=""34005""","105271","2019-2023","2022","Census","United States"
"County","Camden","NJ","34007","=""34007""","86384","2019-2023","2022","Census","United States"
"County","Cape May","NJ","34009","=""34009""","88046","2019-2023","2022","Census","United States"
"County","Cumberland","NJ","34011","=""34011""","64499","2019-2023","2022","Census","United States"
"County","Essex","NJ","34013","=""34013""","76712","2019-2023","2022","Census","United States"
"County","Gloucester","NJ","34015","=""34015""","102807","2019-2023","2022","Census","United States"
"County","Hudson","NJ","34017","=""34017""","90032","2019-2023","2022","Census","United States"
"County","Hunterdon","NJ","34019","=""34019""","139453","2019-2023","2022","Census","United States"
"County","Mercer","NJ","34021","=""34021""","96333","2019-2023","2022","Census","United States"
"County","Middlesex","NJ","34023","=""34023""","109028","2019-2023","2022","Census","United States"
"County","Monmouth","NJ","34025","=""34025""","122727","2019-2023","2022","Census","United States"
"County","Morris","NJ","34027","=""34027""","134929","2019-2023","2022","Census","United States"
"County","Ocean","NJ","34029","=""34029""","86411","2019-2023","2022","Census","United States"
"County","Passaic","NJ","34031","=""34031""","87137","2019-2023","2022","Census","United States"
"County","Salem","NJ","34033","=""34033""","78412","2019-2023","2022","Census","United States"
"County","Somerset","NJ","34035","=""34035""","135960","2019-2023","2022","Census","United States"
"County","Sussex","NJ","34037","=""34037""","114316","2019-2023","2022","Census","United States"
"County","Union","NJ","34039","=""34039""","100117","2019-2023","2022","Census","United States"
"County","Warren","NJ","34041","=""34041""","99596","2019-2023","2022","Census","United States"
"County","Bernalillo","NM","35001","=""35001""","66514","2019-2023","2022","Census","United States"
"County","Catron","NM","35003","=""35003""","46439","2019-2023","2022","Census","United States"
"County","Chaves","NM","35005","=""35005""","52029","2019-2023","2022","Census","United States"
"County","Cibola","NM","35006","=""35006""","51765","2019-2023","2022","Census","United States"
"County","Colfax","NM","35007","=""35007""","52690","2019-2023","2022","Census","United States"
"County","Curry","NM","35009","=""35009""","56259","2019-2023","2022","Census","United States"
"County","De Baca","NM","35011","=""35011""","40804","2019-2023","2022","Census","United States"
"County","Doña Ana","NM","35013","=""35013""","55663","2019-2023","2022","Census","United States"
"County","Eddy","NM","35015","=""35015""","79605","2019-2023","2022","Census","United States"
"County","Grant","NM","35017","=""35017""","45921","2019-2023","2022","Census","United States"
"County","Guadalupe","NM","35019","=""35019""","40149","2019-2023","2022","Census","United States"
"County","Harding","NM","35021","=""35021""","41250","2019-2023","2022","Census","United States"
"County","Hidalgo","NM","35023","=""35023""","49076","2019-2023","2022","Census","United States"
"County","Lea","NM","35025","=""35025""","68750","2019-2023","2022","Census","United States"
"County","Lincoln","NM","35027","=""35027""","51643","2019-2023","2022","Census","United States"
"County","Los Alamos","NM","35028","=""35028""","143188","2019-2023","2022","Census","United States"
"County","Luna","NM","35029","=""35029""","37917","2019-2023","2022","Census","United States"
"County","McKinley","NM","35031","=""35031""","44496","2019-2023","2022","Census","United States"
