"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","People With Health Insurance","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Merrimack","NH","33013","=""33013""","144289","2019-2023","2022","Census","United States"
"County","Rockingham","NH","33015","=""33015""","301225","2019-2023","2022","Census","United States"
"County","Strafford","NH","33017","=""33017""","122495","2019-2023","2022","Census","United States"
"County","Sullivan","NH","33019","=""33019""","40292","2019-2023","2022","Census","United States"
"County","Atlantic","NJ","34001","=""34001""","251569","2019-2023","2022","Census","United States"
"County","Bergen","NJ","34003","=""34003""","889999","2019-2023","2022","Census","United States"
"County","Burlington","NJ","34005","=""34005""","432814","2019-2023","2022","Census","United States"
"County","Camden","NJ","34007","=""34007""","485613","2019-2023","2022","Census","United States"
"County","Cape May","NJ","34009","=""34009""","88611","2019-2023","2022","Census","United States"
"County","Cumberland","NJ","34011","=""34011""","129552","2019-2023","2022","Census","United States"
"County","Essex","NJ","34013","=""34013""","745877","2019-2023","2022","Census","United States"
"County","Gloucester","NJ","34015","=""34015""","290515","2019-2023","2022","Census","United States"
"County","Hudson","NJ","34017","=""34017""","627229","2019-2023","2022","Census","United States"
"County","Hunterdon","NJ","34019","=""34019""","123601","2019-2023","2022","Census","United States"
"County","Mercer","NJ","34021","=""34021""","349361","2019-2023","2022","Census","United States"
"County","Middlesex","NJ","34023","=""34023""","793537","2019-2023","2022","Census","United States"
"County","Monmouth","NJ","34025","=""34025""","606706","2019-2023","2022","Census","United States"
"County","Morris","NJ","34027","=""34027""","482572","2019-2023","2022","Census","United States"
"County","Ocean","NJ","34029","=""34029""","614406","2019-2023","2022","Census","United States"
"County","Passaic","NJ","34031","=""34031""","453043","2019-2023","2022","Census","United States"
"County","Salem","NJ","34033","=""34033""","60658","2019-2023","2022","Census","United States"
"County","Somerset","NJ","34035","=""34035""","324187","2019-2023","2022","Census","United States"
"County","Sussex","NJ","34037","=""34037""","139079","2019-2023","2022","Census","United States"
"County","Union","NJ","34039","=""34039""","498934","2019-2023","2022","Census","United States"
"County","Warren","NJ","34041","=""34041""","104279","2019-2023","2022","Census","United States"
"County","Bernalillo","NM","35001","=""35001""","609166","2019-2023","2022","Census","United States"
"County","Catron","NM","35003","=""35003""","3380","2019-2023","2022","Census","United States"
"County","Chaves","NM","35005","=""35005""","57240","2019-2023","2022","Census","United States"
"County","Cibola","NM","35006","=""35006""","22377","2019-2023","2022","Census","United States"
"County","Colfax","NM","35007","=""35007""","10796","2019-2023","2022","Census","United States"
"County","Curry","NM","35009","=""35009""","39853","2019-2023","2022","Census","United States"
"County","De Baca","NM","35011","=""35011""","1410","2019-2023","2022","Census","United States"
"County","Doña Ana","NM","35013","=""35013""","194443","2019-2023","2022","Census","United States"
"County","Eddy","NM","35015","=""35015""","54945","2019-2023","2022","Census","United States"
"County","Grant","NM","35017","=""35017""","25969","2019-2023","2022","Census","United States"
"County","Guadalupe","NM","35019","=""35019""","3670","2019-2023","2022","Census","United States"
"County","Harding","NM","35021","=""35021""","702","2019-2023","2022","Census","United States"
"County","Hidalgo","NM","35023","=""35023""","3649","2019-2023","2022","Census","United States"
"County","Lea","NM","35025","=""35025""","61229","2019-2023","2022","Census","United States"
"County","Lincoln","NM","35027","=""35027""","17783","2019-2023","2022","Census","United States"
"County","Los Alamos","NM","35028","=""35028""","18568","2019-2023","2022","Census","United States"
"County","Luna","NM","35029","=""35029""","22807","2019-2023","2022","Census","United States"
"County","McKinley","NM","35031","=""35031""","56876","2019-2023","2022","Census","United States"
"County","Mora","NM","35033","=""35033""","4094","2019-2023","2022","Census","United States"
"County","Otero","NM","35035","=""35035""","56208","2019-2023","2022","Census","United States"
"County","Quay","NM","35037","=""35037""","7701","2019-2023","2022","Census","United States"
"County","Rio Arriba","NM","35039","=""35039""","36402","2019-2023","2022","Census","United States"
"County","Roosevelt","NM","35041","=""35041""","16669","2019-2023","2022","Census","United States"
"County","Sandoval","NM","35043","=""35043""","142071","2019-2023","2022","Census","United States"
"County","San Juan","NM","35045","=""35045""","104992","2019-2023","2022","Census","United States"
"County","San Miguel","NM","35047","=""35047""","24616","2019-2023","2022","Census","United States"
"County","Santa Fe","NM","35049","=""35049""","139270","2019-2023","2022","Census","United States"
"County","Sierra","NM","35051","=""35051""","10809","2019-2023","2022","Census","United States"
"County","Socorro","NM","35053","=""35053""","14751","2019-2023","2022","Census","United States"
"County","Taos","NM","35055","=""35055""","31526","2019-2023","2022","Census","United States"
"County","Torrance","NM","35057","=""35057""","14087","2019-2023","2022","Census","United States"
"County","Union","NM","35059","=""35059""","3187","2019-2023","2022","Census","United States"
"County","Valencia","NM","35061","=""35061""","69704","2019-2023","2022","Census","United States"
"County","Albany","NY","36001","=""36001""","302679","2019-2023","2022","Census","United States"
"County","Allegany","NY","36003","=""36003""","44262","2019-2023","2022","Census","United States"
"County","Bronx","NY","36005","=""36005""","1300075","2019-2023","2022","Census","United States"
"County","Broome","NY","36007","=""36007""","187751","2019-2023","2022","Census","United States"
"County","Cattaraugus","NY","36009","=""36009""","70922","2019-2023","2022","Census","United States"
"County","Cayuga","NY","36011","=""36011""","69579","2019-2023","2022","Census","United States"
"County","Chautauqua","NY","36013","=""36013""","117954","2019-2023","2022","Census","United States"
"County","Chemung","NY","36015","=""36015""","77100","2019-2023","2022","Census","United States"
"County","Chenango","NY","36017","=""36017""","44633","2019-2023","2022","Census","United States"
"County","Clinton","NY","36019","=""36019""","73725","2019-2023","2022","Census","United States"
"County","Columbia","NY","36021","=""36021""","57807","2019-2023","2022","Census","United States"
"County","Cortland","NY","36023","=""36023""","44404","2019-2023","2022","Census","United States"
"County","Delaware","NY","36025","=""36025""","42108","2019-2023","2022","Census","United States"
"County","Dutchess","NY","36027","=""36027""","278539","2019-2023","2022","Census","United States"
"County","Erie","NY","36029","=""36029""","916423","2019-2023","2022","Census","United States"
"County","Essex","NY","36031","=""36031""","33809","2019-2023","2022","Census","United States"
"County","Franklin","NY","36033","=""36033""","41510","2019-2023","2022","Census","United States"
"County","Fulton","NY","36035","=""36035""","50190","2019-2023","2022","Census","United States"
"County","Genesee","NY","36037","=""36037""","55159","2019-2023","2022","Census","United States"
"County","Greene","NY","36039","=""36039""","43770","2019-2023","2022","Census","United States"
"County","Hamilton","NY","36041","=""36041""","4899","2019-2023","2022","Census","United States"
"County","Herkimer","NY","36043","=""36043""","56741","2019-2023","2022","Census","United States"
"County","Jefferson","NY","36045","=""36045""","97204","2019-2023","2022","Census","United States"
"County","Kings","NY","36047","=""36047""","2477165","2019-2023","2022","Census","United States"
"County","Lewis","NY","36049","=""36049""","25023","2019-2023","2022","Census","United States"
"County","Livingston","NY","36051","=""36051""","57943","2019-2023","2022","Census","United States"
"County","Madison","NY","36053","=""36053""","64881","2019-2023","2022","Census","United States"
"County","Monroe","NY","36055","=""36055""","724222","2019-2023","2022","Census","United States"
"County","Montgomery","NY","36057","=""36057""","45578","2019-2023","2022","Census","United States"
"County","Nassau","NY","36059","=""36059""","1325336","2019-2023","2022","Census","United States"
"County","New York","NY","36061","=""36061""","1549982","2019-2023","2022","Census","United States"
"County","Niagara","NY","36063","=""36063""","204253","2019-2023","2022","Census","United States"
"County","Oneida","NY","36065","=""36065""","216183","2019-2023","2022","Census","United States"
"County","Onondaga","NY","36067","=""36067""","451288","2019-2023","2022","Census","United States"
"County","Ontario","NY","36069","=""36069""","107985","2019-2023","2022","Census","United States"
"County","Orange","NY","36071","=""36071""","377200","2019-2023","2022","Census","United States"
"County","Orleans","NY","36073","=""36073""","35867","2019-2023","2022","Census","United States"
"County","Oswego","NY","36075","=""36075""","112039","2019-2023","2022","Census","United States"
"County","Otsego","NY","36077","=""36077""","56450","2019-2023","2022","Census","United States"
"County","Putnam","NY","36079","=""36079""","94321","2019-2023","2022","Census","United States"
"County","Queens","NY","36081","=""36081""","2119350","2019-2023","2022","Census","United States"
"County","Rensselaer","NY","36083","=""36083""","153562","2019-2023","2022","Census","United States"
"County","Richmond","NY","36085","=""36085""","470228","2019-2023","2022","Census","United States"
"County","Rockland","NY","36087","=""36087""","321883","2019-2023","2022","Census","United States"
"County","St. Lawrence","NY","36089","=""36089""","99025","2019-2023","2022","Census","United States"
"County","Saratoga","NY","36091","=""36091""","229259","2019-2023","2022","Census","United States"
"County","Schenectady","NY","36093","=""36093""","152723","2019-2023","2022","Census","United States"
"County","Schoharie","NY","36095","=""36095""","28682","2019-2023","2022","Census","United States"
"County","Schuyler","NY","36097","=""36097""","16940","2019-2023","2022","Census","United States"
"County","Seneca","NY","36099","=""36099""","28784","2019-2023","2022","Census","United States"
"County","Steuben","NY","36101","=""36101""","87795","2019-2023","2022","Census","United States"
"County","Suffolk","NY","36103","=""36103""","1445976","2019-2023","2022","Census","United States"
"County","Sullivan","NY","36105","=""36105""","72593","2019-2023","2022","Census","United States"
"County","Tioga","NY","36107","=""36107""","46489","2019-2023","2022","Census","United States"
"County","Tompkins","NY","36109","=""36109""","97904","2019-2023","2022","Census","United States"
"County","Ulster","NY","36111","=""36111""","167115","2019-2023","2022","Census","United States"
"County","Warren","NY","36113","=""36113""","62796","2019-2023","2022","Census","United States"
"County","Washington","NY","36115","=""36115""","55734","2019-2023","2022","Census","United States"
"County","Wayne","NY","36117","=""36117""","85402","2019-2023","2022","Census","United States"
"County","Westchester","NY","36119","=""36119""","937560","2019-2023","2022","Census","United States"
"County","Wyoming","NY","36121","=""36121""","35745","2019-2023","2022","Census","United States"
"County","Yates","NY","36123","=""36123""","19569","2019-2023","2022","Census","United States"
"County","Alamance","NC","37001","=""37001""","156071","2019-2023","2022","Census","United States"
"County","Alexander","NC","37003","=""37003""","31901","2019-2023","2022","Census","United States"
"County","Alleghany","NC","37005","=""37005""","9359","2019-2023","2022","Census","United States"
"County","Anson","NC","37007","=""37007""","17361","2019-2023","2022","Census","United States"
"County","Ashe","NC","37009","=""37009""","23322","2019-2023","2022","Census","United States"
"County","Avery","NC","37011","=""37011""","13444","2019-2023","2022","Census","United States"
"County","Beaufort","NC","37013","=""37013""","39561","2019-2023","2022","Census","United States"
"County","Bertie","NC","37015","=""37015""","14185","2019-2023","2022","Census","United States"
"County","Bladen","NC","37017","=""37017""","26683","2019-2023","2022","Census","United States"
"County","Brunswick","NC","37019","=""37019""","133335","2019-2023","2022","Census","United States"
"County","Buncombe","NC","37021","=""37021""","236031","2019-2023","2022","Census","United States"
"County","Burke","NC","37023","=""37023""","75793","2019-2023","2022","Census","United States"
"County","Cabarrus","NC","37025","=""37025""","211643","2019-2023","2022","Census","United States"
"County","Caldwell","NC","37027","=""37027""","70757","2019-2023","2022","Census","United States"
"County","Camden","NC","37029","=""37029""","10298","2019-2023","2022","Census","United States"
"County","Carteret","NC","37031","=""37031""","60868","2019-2023","2022","Census","United States"
"County","Caswell","NC","37033","=""37033""","19523","2019-2023","2022","Census","United States"
"County","Catawba","NC","37035","=""37035""","141512","2019-2023","2022","Census","United States"
"County","Chatham","NC","37037","=""37037""","70994","2019-2023","2022","Census","United States"
"County","Cherokee","NC","37039","=""37039""","24616","2019-2023","2022","Census","United States"
"County","Chowan","NC","37041","=""37041""","12377","2019-2023","2022","Census","United States"
"County","Clay","NC","37043","=""37043""","9580","2019-2023","2022","Census","United States"
"County","Cleveland","NC","37045","=""37045""","89267","2019-2023","2022","Census","United States"
"County","Columbus","NC","37047","=""37047""","41493","2019-2023","2022","Census","United States"
"County","Craven","NC","37049","=""37049""","85735","2019-2023","2022","Census","United States"
"County","Cumberland","NC","37051","=""37051""","269526","2019-2023","2022","Census","United States"
"County","Currituck","NC","37053","=""37053""","26249","2019-2023","2022","Census","United States"
"County","Dare","NC","37055","=""37055""","33973","2019-2023","2022","Census","United States"
"County","Davidson","NC","37057","=""37057""","151720","2019-2023","2022","Census","United States"
"County","Davie","NC","37059","=""37059""","38850","2019-2023","2022","Census","United States"
"County","Duplin","NC","37061","=""37061""","41326","2019-2023","2022","Census","United States"
"County","Durham","NC","37063","=""37063""","286879","2019-2023","2022","Census","United States"
"County","Edgecombe","NC","37065","=""37065""","42962","2019-2023","2022","Census","United States"
"County","Forsyth","NC","37067","=""37067""","343194","2019-2023","2022","Census","United States"
"County","Franklin","NC","37069","=""37069""","64030","2019-2023","2022","Census","United States"
"County","Gaston","NC","37071","=""37071""","204366","2019-2023","2022","Census","United States"
"County","Gates","NC","37073","=""37073""","9680","2019-2023","2022","Census","United States"
"County","Graham","NC","37075","=""37075""","6810","2019-2023","2022","Census","United States"
"County","Granville","NC","37077","=""37077""","51466","2019-2023","2022","Census","United States"
"County","Greene","NC","37079","=""37079""","14972","2019-2023","2022","Census","United States"
"County","Guilford","NC","37081","=""37081""","489847","2019-2023","2022","Census","United States"
"County","Halifax","NC","37083","=""37083""","42381","2019-2023","2022","Census","United States"
"County","Harnett","NC","37085","=""37085""","116303","2019-2023","2022","Census","United States"
"County","Haywood","NC","37087","=""37087""","54962","2019-2023","2022","Census","United States"
"County","Henderson","NC","37089","=""37089""","102109","2019-2023","2022","Census","United States"
"County","Hertford","NC","37091","=""37091""","17639","2019-2023","2022","Census","United States"
"County","Hoke","NC","37093","=""37093""","43942","2019-2023","2022","Census","United States"
"County","Hyde","NC","37095","=""37095""","3544","2019-2023","2022","Census","United States"
"County","Iredell","NC","37097","=""37097""","172318","2019-2023","2022","Census","United States"
"County","Jackson","NC","37099","=""37099""","36310","2019-2023","2022","Census","United States"
"County","Johnston","NC","37101","=""37101""","199948","2019-2023","2022","Census","United States"
"County","Jones","NC","37103","=""37103""","8153","2019-2023","2022","Census","United States"
"County","Lee","NC","37105","=""37105""","55619","2019-2023","2022","Census","United States"
"County","Lenoir","NC","37107","=""37107""","48451","2019-2023","2022","Census","United States"
"County","Lincoln","NC","37109","=""37109""","81422","2019-2023","2022","Census","United States"
"County","McDowell","NC","37111","=""37111""","38368","2019-2023","2022","Census","United States"
"County","Macon","NC","37113","=""37113""","31947","2019-2023","2022","Census","United States"
"County","Madison","NC","37115","=""37115""","19531","2019-2023","2022","Census","United States"
"County","Martin","NC","37117","=""37117""","19969","2019-2023","2022","Census","United States"
"County","Mecklenburg","NC","37119","=""37119""","994478","2019-2023","2022","Census","United States"
"County","Mitchell","NC","37121","=""37121""","13402","2019-2023","2022","Census","United States"
"County","Montgomery","NC","37123","=""37123""","21849","2019-2023","2022","Census","United States"
"County","Moore","NC","37125","=""37125""","90271","2019-2023","2022","Census","United States"
"County","Nash","NC","37127","=""37127""","83201","2019-2023","2022","Census","United States"
"County","New Hanover","NC","37129","=""37129""","204484","2019-2023","2022","Census","United States"
"County","Northampton","NC","37131","=""37131""","14954","2019-2023","2022","Census","United States"
"County","Onslow","NC","37133","=""37133""","150303","2019-2023","2022","Census","United States"
"County","Orange","NC","37135","=""37135""","136821","2019-2023","2022","Census","United States"
"County","Pamlico","NC","37137","=""37137""","10492","2019-2023","2022","Census","United States"
"County","Pasquotank","NC","37139","=""37139""","35351","2019-2023","2022","Census","United States"
"County","Pender","NC","37141","=""37141""","55918","2019-2023","2022","Census","United States"
"County","Perquimans","NC","37143","=""37143""","11763","2019-2023","2022","Census","United States"
"County","Person","NC","37145","=""37145""","35743","2019-2023","2022","Census","United States"
"County","Pitt","NC","37147","=""37147""","153461","2019-2023","2022","Census","United States"
"County","Polk","NC","37149","=""37149""","17501","2019-2023","2022","Census","United States"
"County","Randolph","NC","37151","=""37151""","126240","2019-2023","2022","Census","United States"
"County","Richmond","NC","37153","=""37153""","37767","2019-2023","2022","Census","United States"
"County","Robeson","NC","37155","=""37155""","98618","2019-2023","2022","Census","United States"
"County","Rockingham","NC","37157","=""37157""","81465","2019-2023","2022","Census","United States"
"County","Rowan","NC","37159","=""37159""","131131","2019-2023","2022","Census","United States"
"County","Rutherford","NC","37161","=""37161""","56274","2019-2023","2022","Census","United States"
"County","Sampson","NC","37163","=""37163""","48910","2019-2023","2022","Census","United States"
"County","Scotland","NC","37165","=""37165""","28814","2019-2023","2022","Census","United States"
"County","Stanly","NC","37167","=""37167""","55599","2019-2023","2022","Census","United States"
"County","Stokes","NC","37169","=""37169""","40576","2019-2023","2022","Census","United States"
"County","Surry","NC","37171","=""37171""","62153","2019-2023","2022","Census","United States"
"County","Swain","NC","37173","=""37173""","10616","2019-2023","2022","Census","United States"
"County","Transylvania","NC","37175","=""37175""","28968","2019-2023","2022","Census","United States"
"County","Tyrrell","NC","37177","=""37177""","2477","2019-2023","2022","Census","United States"
"County","Union","NC","37179","=""37179""","224437","2019-2023","2022","Census","United States"
"County","Vance","NC","37181","=""37181""","36553","2019-2023","2022","Census","United States"
"County","Wake","NC","37183","=""37183""","1049610","2019-2023","2022","Census","United States"
"County","Warren","NC","37185","=""37185""","16114","2019-2023","2022","Census","United States"
"County","Washington","NC","37187","=""37187""","9823","2019-2023","2022","Census","United States"
"County","Watauga","NC","37189","=""37189""","48580","2019-2023","2022","Census","United States"
"County","Wayne","NC","37191","=""37191""","98846","2019-2023","2022","Census","United States"
"County","Wilkes","NC","37193","=""37193""","57591","2019-2023","2022","Census","United States"
"County","Wilson","NC","37195","=""37195""","67727","2019-2023","2022","Census","United States"
"County","Yadkin","NC","37197","=""37197""","32628","2019-2023","2022","Census","United States"
"County","Yancey","NC","37199","=""37199""","16797","2019-2023","2022","Census","United States"
"County","Adams","ND","38001","=""38001""","1941","2019-2023","2022","Census","United States"
"County","Barnes","ND","38003","=""38003""","10051","2019-2023","2022","Census","United States"
"County","Benson","ND","38005","=""38005""","5393","2019-2023","2022","Census","United States"
"County","Billings","ND","38007","=""38007""","910","2019-2023","2022","Census","United States"
"County","Bottineau","ND","38009","=""38009""","5783","2019-2023","2022","Census","United States"
"County","Bowman","ND","38011","=""38011""","2651","2019-2023","2022","Census","United States"
"County","Burke","ND","38013","=""38013""","2066","2019-2023","2022","Census","United States"
"County","Burleigh","ND","38015","=""38015""","92213","2019-2023","2022","Census","United States"
"County","Cass","ND","38017","=""38017""","176597","2019-2023","2022","Census","United States"
"County","Cavalier","ND","38019","=""38019""","3446","2019-2023","2022","Census","United States"
"County","Dickey","ND","38021","=""38021""","4445","2019-2023","2022","Census","United States"
"County","Divide","ND","38023","=""38023""","1928","2019-2023","2022","Census","United States"
"County","Dunn","ND","38025","=""38025""","3290","2019-2023","2022","Census","United States"
"County","Eddy","ND","38027","=""38027""","2113","2019-2023","2022","Census","United States"
"County","Emmons","ND","38029","=""38029""","2987","2019-2023","2022","Census","United States"
"County","Foster","ND","38031","=""38031""","3122","2019-2023","2022","Census","United States"
"County","Golden Valley","ND","38033","=""38033""","1628","2019-2023","2022","Census","United States"
"County","Grand Forks","ND","38035","=""38035""","67040","2019-2023","2022","Census","United States"
"County","Grant","ND","38037","=""38037""","2121","2019-2023","2022","Census","United States"
"County","Griggs","ND","38039","=""38039""","2132","2019-2023","2022","Census","United States"
"County","Hettinger","ND","38041","=""38041""","2185","2019-2023","2022","Census","United States"
"County","Kidder","ND","38043","=""38043""","2293","2019-2023","2022","Census","United States"
"County","LaMoure","ND","38045","=""38045""","3812","2019-2023","2022","Census","United States"
"County","Logan","ND","38047","=""38047""","1726","2019-2023","2022","Census","United States"
"County","McHenry","ND","38049","=""38049""","4809","2019-2023","2022","Census","United States"
"County","McIntosh","ND","38051","=""38051""","2243","2019-2023","2022","Census","United States"
"County","McKenzie","ND","38053","=""38053""","12245","2019-2023","2022","Census","United States"
"County","McLean","ND","38055","=""38055""","9122","2019-2023","2022","Census","United States"
"County","Mercer","ND","38057","=""38057""","7494","2019-2023","2022","Census","United States"
"County","Morton","ND","38059","=""38059""","31231","2019-2023","2022","Census","United States"
"County","Mountrail","ND","38061","=""38061""","7938","2019-2023","2022","Census","United States"
"County","Nelson","ND","38063","=""38063""","2775","2019-2023","2022","Census","United States"
"County","Oliver","ND","38065","=""38065""","1767","2019-2023","2022","Census","United States"
"County","Pembina","ND","38067","=""38067""","6187","2019-2023","2022","Census","United States"
"County","Pierce","ND","38069","=""38069""","3481","2019-2023","2022","Census","United States"
"County","Ramsey","ND","38071","=""38071""","10292","2019-2023","2022","Census","United States"
"County","Ransom","ND","38073","=""38073""","5225","2019-2023","2022","Census","United States"
"County","Renville","ND","38075","=""38075""","2047","2019-2023","2022","Census","United States"
"County","Richland","ND","38077","=""38077""","15308","2019-2023","2022","Census","United States"
"County","Rolette","ND","38079","=""38079""","9069","2019-2023","2022","Census","United States"
"County","Sargent","ND","38081","=""38081""","3613","2019-2023","2022","Census","United States"
"County","Sheridan","ND","38083","=""38083""","1235","2019-2023","2022","Census","United States"
"County","Sioux","ND","38085","=""38085""","2843","2019-2023","2022","Census","United States"
"County","Slope","ND","38087","=""38087""","772","2019-2023","2022","Census","United States"
"County","Stark","ND","38089","=""38089""","30333","2019-2023","2022","Census","United States"
"County","Steele","ND","38091","=""38091""","1664","2019-2023","2022","Census","United States"
"County","Stutsman","ND","38093","=""38093""","19546","2019-2023","2022","Census","United States"
"County","Towner","ND","38095","=""38095""","1972","2019-2023","2022","Census","United States"
"County","Traill","ND","38097","=""38097""","7335","2019-2023","2022","Census","United States"
"County","Walsh","ND","38099","=""38099""","9480","2019-2023","2022","Census","United States"
"County","Ward","ND","38101","=""38101""","60552","2019-2023","2022","Census","United States"
"County","Wells","ND","38103","=""38103""","3665","2019-2023","2022","Census","United States"
"County","Williams","ND","38105","=""38105""","34475","2019-2023","2022","Census","United States"
"County","Adams","OH","39001","=""39001""","25148","2019-2023","2022","Census","United States"
"County","Allen","OH","39003","=""39003""","93175","2019-2023","2022","Census","United States"
"County","Ashland","OH","39005","=""39005""","47231","2019-2023","2022","Census","United States"
"County","Ashtabula","OH","39007","=""39007""","85453","2019-2023","2022","Census","United States"
"County","Athens","OH","39009","=""39009""","57466","2019-2023","2022","Census","United States"
"County","Auglaize","OH","39011","=""39011""","43924","2019-2023","2022","Census","United States"
"County","Belmont","OH","39013","=""39013""","58767","2019-2023","2022","Census","United States"
"County","Brown","OH","39015","=""39015""","40334","2019-2023","2022","Census","United States"
"County","Butler","OH","39017","=""39017""","361659","2019-2023","2022","Census","United States"
"County","Carroll","OH","39019","=""39019""","24067","2019-2023","2022","Census","United States"
"County","Champaign","OH","39021","=""39021""","36410","2019-2023","2022","Census","United States"
"County","Clark","OH","39023","=""39023""","124744","2019-2023","2022","Census","United States"
"County","Clermont","OH","39025","=""39025""","196373","2019-2023","2022","Census","United States"
"County","Clinton","OH","39027","=""39027""","39136","2019-2023","2022","Census","United States"
"County","Columbiana","OH","39029","=""39029""","91367","2019-2023","2022","Census","United States"
"County","Coshocton","OH","39031","=""39031""","32416","2019-2023","2022","Census","United States"
"County","Crawford","OH","39033","=""39033""","38665","2019-2023","2022","Census","United States"
"County","Cuyahoga","OH","39035","=""39035""","1166678","2019-2023","2022","Census","United States"
"County","Darke","OH","39037","=""39037""","47753","2019-2023","2022","Census","United States"
"County","Defiance","OH","39039","=""39039""","34588","2019-2023","2022","Census","United States"
"County","Delaware","OH","39041","=""39041""","210317","2019-2023","2022","Census","United States"
"County","Erie","OH","39043","=""39043""","69771","2019-2023","2022","Census","United States"
"County","Fairfield","OH","39045","=""39045""","148070","2019-2023","2022","Census","United States"
"County","Fayette","OH","39047","=""39047""","26350","2019-2023","2022","Census","United States"
"County","Franklin","OH","39049","=""39049""","1203189","2019-2023","2022","Census","United States"
"County","Fulton","OH","39051","=""39051""","39664","2019-2023","2022","Census","United States"
"County","Gallia","OH","39053","=""39053""","25782","2019-2023","2022","Census","United States"
"County","Geauga","OH","39055","=""39055""","86487","2019-2023","2022","Census","United States"
"County","Greene","OH","39057","=""39057""","156390","2019-2023","2022","Census","United States"
"County","Guernsey","OH","39059","=""39059""","34129","2019-2023","2022","Census","United States"
"County","Hamilton","OH","39061","=""39061""","770893","2019-2023","2022","Census","United States"
"County","Hancock","OH","39063","=""39063""","70652","2019-2023","2022","Census","United States"
"County","Hardin","OH","39065","=""39065""","26732","2019-2023","2022","Census","United States"
"County","Harrison","OH","39067","=""39067""","12321","2019-2023","2022","Census","United States"
"County","Henry","OH","39069","=""39069""","25770","2019-2023","2022","Census","United States"
"County","Highland","OH","39071","=""39071""","39131","2019-2023","2022","Census","United States"
"County","Hocking","OH","39073","=""39073""","26000","2019-2023","2022","Census","United States"
"County","Holmes","OH","39075","=""39075""","25147","2019-2023","2022","Census","United States"
"County","Huron","OH","39077","=""39077""","53905","2019-2023","2022","Census","United States"
"County","Jackson","OH","39079","=""39079""","30188","2019-2023","2022","Census","United States"
"County","Jefferson","OH","39081","=""39081""","60676","2019-2023","2022","Census","United States"
"County","Knox","OH","39083","=""39083""","55185","2019-2023","2022","Census","United States"
"County","Lake","OH","39085","=""39085""","218846","2019-2023","2022","Census","United States"
"County","Lawrence","OH","39087","=""39087""","53945","2019-2023","2022","Census","United States"
"County","Licking","OH","39089","=""39089""","169380","2019-2023","2022","Census","United States"
"County","Logan","OH","39091","=""39091""","43134","2019-2023","2022","Census","United States"
"County","Lorain","OH","39093","=""39093""","292603","2019-2023","2022","Census","United States"
"County","Lucas","OH","39095","=""39095""","401445","2019-2023","2022","Census","United States"
"County","Madison","OH","39097","=""39097""","36488","2019-2023","2022","Census","United States"
"County","Mahoning","OH","39099","=""39099""","211937","2019-2023","2022","Census","United States"
"County","Marion","OH","39101","=""39101""","56726","2019-2023","2022","Census","United States"
"County","Medina","OH","39103","=""39103""","174366","2019-2023","2022","Census","United States"
"County","Meigs","OH","39105","=""39105""","20336","2019-2023","2022","Census","United States"
"County","Mercer","OH","39107","=""39107""","40401","2019-2023","2022","Census","United States"
"County","Miami","OH","39109","=""39109""","103056","2019-2023","2022","Census","United States"
"County","Monroe","OH","39111","=""39111""","12169","2019-2023","2022","Census","United States"
"County","Montgomery","OH","39113","=""39113""","492226","2019-2023","2022","Census","United States"
"County","Morgan","OH","39115","=""39115""","12702","2019-2023","2022","Census","United States"
"County","Morrow","OH","39117","=""39117""","31783","2019-2023","2022","Census","United States"
"County","Muskingum","OH","39119","=""39119""","80455","2019-2023","2022","Census","United States"
"County","Noble","OH","39121","=""39121""","11144","2019-2023","2022","Census","United States"
"County","Ottawa","OH","39123","=""39123""","38001","2019-2023","2022","Census","United States"
"County","Paulding","OH","39125","=""39125""","17668","2019-2023","2022","Census","United States"
"County","Perry","OH","39127","=""39127""","32353","2019-2023","2022","Census","United States"
"County","Pickaway","OH","39129","=""39129""","52411","2019-2023","2022","Census","United States"
"County","Pike","OH","39131","=""39131""","25354","2019-2023","2022","Census","United States"
"County","Portage","OH","39133","=""39133""","151968","2019-2023","2022","Census","United States"
"County","Preble","OH","39135","=""39135""","38435","2019-2023","2022","Census","United States"
"County","Putnam","OH","39137","=""39137""","32849","2019-2023","2022","Census","United States"
"County","Richland","OH","39139","=""39139""","110529","2019-2023","2022","Census","United States"
"County","Ross","OH","39141","=""39141""","67127","2019-2023","2022","Census","United States"
"County","Sandusky","OH","39143","=""39143""","54569","2019-2023","2022","Census","United States"
"County","Scioto","OH","39145","=""39145""","66880","2019-2023","2022","Census","United States"
"County","Seneca","OH","39147","=""39147""","51193","2019-2023","2022","Census","United States"
"County","Shelby","OH","39149","=""39149""","45400","2019-2023","2022","Census","United States"
"County","Stark","OH","39151","=""39151""","348283","2019-2023","2022","Census","United States"
"County","Summit","OH","39153","=""39153""","502657","2019-2023","2022","Census","United States"
"County","Trumbull","OH","39155","=""39155""","184004","2019-2023","2022","Census","United States"
"County","Tuscarawas","OH","39157","=""39157""","83698","2019-2023","2022","Census","United States"
"County","Union","OH","39159","=""39159""","60056","2019-2023","2022","Census","United States"
"County","Van Wert","OH","39161","=""39161""","27527","2019-2023","2022","Census","United States"
"County","Vinton","OH","39163","=""39163""","11725","2019-2023","2022","Census","United States"
"County","Warren","OH","39165","=""39165""","231179","2019-2023","2022","Census","United States"
