County,State,Median_Household_Income,GeoID,Total_Population,Insured,Uninsured,Percent_Insured,Percent_Uninsured
Lafayette,MS,64334.0,28071,56920.0,50442.0,5794.0,88.61911454673226,10.179198875614896
Lamar,MS,69106.0,28073,65081.0,55996.0,8192.0,86.04047264178485,12.587391097248045
Lauderdale,MS,50033.0,28075,71984.0,61654.0,6982.0,85.64958879751056,9.699377639475438
Lawrence,MS,43368.0,28077,11883.0,10316.0,1527.0,86.81309433644702,12.850290330724564
Leake,MS,48418.0,28079,21288.0,17422.0,3339.0,81.83953400977076,15.684892897406993
Lee,MS,67144.0,28081,83138.0,72827.0,8997.0,87.59772907695638,10.821766220019729
Leflore,MS,33188.0,28083,27432.0,23089.0,3796.0,84.16812481773111,13.83785360163313
Lincoln,MS,48316.0,28085,34830.0,29672.0,4706.0,85.19092736146999,13.511340798162502
Lowndes,MS,54460.0,28087,58187.0,50064.0,6048.0,86.03983707701033,10.394074277759636
Madison,MS,78794.0,28089,110303.0,100151.0,9179.0,90.79626120776408,8.321623165281089
Marion,MS,42320.0,28091,24303.0,20238.0,3324.0,83.27366991729416,13.677323787186769
Marshall,MS,51875.0,28093,33899.0,28808.0,3813.0,84.98185787191362,11.248119413552022
Monroe,MS,51231.0,28095,33928.0,30368.0,3009.0,89.50719170007075,8.868780947889649
Montgomery,MS,45057.0,28097,9708.0,8549.0,1037.0,88.0613926658426,10.681911825298725
Neshoba,MS,53087.0,28099,28927.0,24703.0,3703.0,85.39772530853527,12.801189200401009
Newton,MS,50426.0,28101,21151.0,18055.0,2776.0,85.36239421303958,13.124674956266844
Noxubee,MS,38814.0,28103,10136.0,7964.0,1986.0,78.57142857142857,19.593528018942383
Oktibbeha,MS,43482.0,28105,51473.0,46832.0,4122.0,90.98362248168942,8.008081907019214
Panola,MS,43990.0,28107,32965.0,28168.0,4462.0,85.44820263916276,13.53556802669498
Pearl River,MS,56535.0,28109,56781.0,48833.0,7361.0,86.00235994434759,12.96384353921206
Perry,MS,50435.0,28111,11459.0,9470.0,1651.0,82.64246443843267,14.407888995549351
Pike,MS,41578.0,28113,39930.0,33886.0,5386.0,84.86351114450288,13.488605058852992
Pontotoc,MS,52741.0,28115,31312.0,27327.0,3735.0,87.27324987225344,11.928334184977006
Prentiss,MS,51466.0,28117,24999.0,22614.0,2114.0,90.45961838473538,8.456338253530141
Quitman,MS,32131.0,28119,5908.0,4986.0,732.0,84.39404197698036,12.389979688557888
Rankin,MS,77454.0,28121,158218.0,138957.0,14006.0,87.82629030830878,8.852342969826442
Scott,MS,48492.0,28123,27754.0,24235.0,3259.0,87.32074655905456,11.74245153851697
Sharkey,MS,35741.0,28125,3848.0,3217.0,532.0,83.60187110187111,13.825363825363826
Simpson,MS,54111.0,28127,25817.0,22421.0,2980.0,86.8458767478793,11.54278188790332
Smith,MS,51396.0,28129,14193.0,12043.0,2013.0,84.85168745156064,14.183047981399282
Stone,MS,59307.0,28131,18515.0,15726.0,2214.0,84.93653794220903,11.95787199567918
Sunflower,MS,40265.0,28133,25328.0,19600.0,2517.0,77.3847125710676,9.93761844598863
Tallahatchie,MS,37383.0,28135,12363.0,9965.0,1950.0,80.60341341098439,15.772870662460567
Tate,MS,63995.0,28137,28135.0,24287.0,3480.0,86.32308512528878,12.368935489603697
Tippah,MS,51141.0,28139,21621.0,18745.0,2661.0,86.69811757088016,12.30747884001665
Tishomingo,MS,46257.0,28141,18738.0,16374.0,2074.0,87.38392571245596,11.06841712029032
Tunica,MS,38402.0,28143,9586.0,8254.0,1240.0,86.10473607344044,12.93553098268308
Union,MS,56807.0,28145,28009.0,24575.0,3163.0,87.73965511085723,11.292798743261097
Walthall,MS,45444.0,28147,13864.0,12587.0,1115.0,90.78909405654932,8.042412002308136
Warren,MS,56648.0,28149,43623.0,38582.0,4576.0,88.4441693601999,10.48987919216927
Washington,MS,40117.0,28151,43674.0,37711.0,5257.0,86.34656775198059,12.03690983193662
Wayne,MS,36791.0,28153,19699.0,16397.0,3213.0,83.2377278034418,16.310472612822984
Webster,MS,59964.0,28155,9942.0,8629.0,1205.0,86.7934017300342,12.120297726815531
Wilkinson,MS,35930.0,28157,8376.0,6172.0,1059.0,73.68672397325693,12.6432664756447
Winston,MS,49071.0,28159,17609.0,15151.0,2007.0,86.04122891703106,11.397580782554376
Yalobusha,MS,49171.0,28161,12439.0,10649.0,1526.0,85.60977570544256,12.267867191896457
Yazoo,MS,40974.0,28163,26837.0,18913.0,2919.0,70.47359988076164,10.876774602228268
Adair,MO,56583.0,29001,25224.0,22967.0,2058.0,91.05217253409452,8.158896289248336
Andrew,MO,74007.0,29003,18086.0,16730.0,1072.0,92.5024881123521,5.927236536547606
Atchison,MO,59260.0,29005,5216.0,4523.0,615.0,86.71395705521472,11.79064417177914
Audrain,MO,56232.0,29007,24688.0,20109.0,3419.0,81.45252754374594,13.848833441348024
Barry,MO,56611.0,29009,34831.0,30093.0,4468.0,86.3971749303781,12.82765352703052
Barton,MO,49503.0,29011,11685.0,10326.0,1263.0,88.36970474967907,10.808729139922978
Bates,MO,57914.0,29013,16121.0,14084.0,1714.0,87.36430742509769,10.632094783202032
Benton,MO,52200.0,29015,19887.0,17780.0,1884.0,89.40513903555086,9.473525418615177
Bollinger,MO,57286.0,29017,10591.0,9552.0,923.0,90.18978377868,8.714946652818432
Boone,MO,69913.0,29019,185874.0,172884.0,11648.0,93.011394815843,6.266610714785284
Buchanan,MO,59423.0,29021,83855.0,71425.0,9813.0,85.17679327410411,11.702343330749509
Butler,MO,49213.0,29023,42166.0,36084.0,5551.0,85.5760565384433,13.164635013992315
Caldwell,MO,62520.0,29025,8890.0,7778.0,929.0,87.49156355455568,10.44994375703037
Callaway,MO,72645.0,29027,44541.0,38583.0,3581.0,86.6235603152152,8.039783570193753
Camden,MO,62927.0,29029,43416.0,38039.0,4981.0,87.61516491615994,11.472728947853328
Cape Girardeau,MO,68912.0,29031,82180.0,75234.0,5765.0,91.5478218544658,7.01508882939888
Carroll,MO,61712.0,29033,8459.0,7742.0,627.0,91.52382078259842,7.412223667100131
Carter,MO,45083.0,29035,5269.0,4490.0,744.0,85.21541089390776,14.120326437654205
Cass,MO,87413.0,29037,109393.0,99947.0,8503.0,91.36507820427266,7.7728922325925796
Cedar,MO,45577.0,29039,14440.0,12110.0,2114.0,83.86426592797784,14.6398891966759
Chariton,MO,63307.0,29041,7406.0,6634.0,532.0,89.57601944369429,7.183364839319471
Christian,MO,81245.0,29043,91229.0,83334.0,7380.0,91.34595358931918,8.08953293360664
Clark,MO,51458.0,29045,6680.0,5847.0,723.0,87.52994011976047,10.823353293413174
Clay,MO,86150.0,29047,255566.0,235447.0,18548.0,92.12766956480908,7.25761642785034
Clinton,MO,70625.0,29049,21259.0,18914.0,1943.0,88.9693776753375,9.139658497577496
Cole,MO,73273.0,29051,76924.0,68410.0,4875.0,88.93193281680621,6.337423950912589
Cooper,MO,67548.0,29053,16835.0,14183.0,1349.0,84.24710424710425,8.013068013068013
Crawford,MO,56345.0,29055,22890.0,19551.0,3004.0,85.41284403669724,13.123634775010922
Dade,MO,49899.0,29057,7627.0,6658.0,798.0,87.29513570211093,10.462829421791008
Dallas,MO,53177.0,29059,17344.0,14356.0,2782.0,82.77214022140221,16.040129151291513
Daviess,MO,60665.0,29061,8449.0,7029.0,1272.0,83.19327731092437,15.05503609894662
DeKalb,MO,69093.0,29063,11176.0,8235.0,774.0,73.68468146027202,6.92555476020043
Dent,MO,54306.0,29065,14506.0,12598.0,1755.0,86.84682200468772,12.098442023990073
Douglas,MO,49828.0,29067,11850.0,10421.0,1322.0,87.94092827004219,11.156118143459915
Dunklin,MO,47368.0,29069,27795.0,22758.0,4365.0,81.8780356179169,15.704263356718831
Franklin,MO,71973.0,29071,105316.0,96348.0,7986.0,91.48467469330396,7.582893387519466
Gasconade,MO,65096.0,29073,14774.0,13502.0,1049.0,91.39028022201164,7.100311357790713
Gentry,MO,57458.0,29075,6224.0,5286.0,801.0,84.92930591259639,12.869537275064266
Greene,MO,57488.0,29077,301121.0,263042.0,34159.0,87.35425294150856,11.343944792956984
Grundy,MO,53839.0,29079,9822.0,7985.0,1634.0,81.2970881694156,16.636122989207898
Harrison,MO,53364.0,29081,8198.0,7444.0,622.0,90.80263478897292,7.587216394242498
Henry,MO,56621.0,29083,22194.0,19548.0,2388.0,88.07785888077859,10.759664774263314
Hickory,MO,35084.0,29085,8501.0,7493.0,861.0,88.14257146218092,10.128220209387132
Holt,MO,58516.0,29087,4254.0,3738.0,394.0,87.87023977433005,9.26187118006582
Howard,MO,62628.0,29089,10141.0,9212.0,821.0,90.8391677349374,8.095848535647372
Howell,MO,49814.0,29091,40168.0,34059.0,5619.0,84.79137621987651,13.988747261501691
Iron,MO,51161.0,29093,9482.0,8172.0,1005.0,86.18434929339801,10.599029740561065
Jackson,MO,67178.0,29095,717021.0,630076.0,80615.0,87.8741347882419,11.24304588010672
Jasper,MO,57525.0,29097,123532.0,107005.0,15667.0,86.62128031603147,12.6825437943205
Jefferson,MO,80522.0,29099,228227.0,209772.0,16623.0,91.91375253585248,7.28353788114465
Johnson,MO,67123.0,29101,54331.0,45360.0,4752.0,83.4882479615689,8.746387881688172
Knox,MO,53333.0,29103,3760.0,2814.0,906.0,74.84042553191489,24.095744680851062
Laclede,MO,50825.0,29105,36245.0,31902.0,4042.0,88.01765760794592,11.15188301834736
Lafayette,MO,79091.0,29107,32974.0,29569.0,2935.0,89.67368229514162,8.90095226542124
Lawrence,MO,55849.0,29109,38392.0,31968.0,5781.0,83.26734736403417,15.05782454678058
Lewis,MO,52340.0,29111,9945.0,8733.0,1033.0,87.81297134238311,10.387129210658625
Lincoln,MO,85276.0,29113,61636.0,55546.0,5523.0,90.11941073398664,8.960672334350054
Linn,MO,61975.0,29115,11850.0,10542.0,1151.0,88.9620253164557,9.71308016877637
Livingston,MO,60148.0,29117,14330.0,11707.0,1404.0,81.69574319609212,9.797627355198884
McDonald,MO,48145.0,29119,23492.0,18587.0,4765.0,79.1205516771667,20.28350076621829
Macon,MO,58318.0,29121,15163.0,13047.0,1884.0,86.0449779067467,12.42498186374728
Madison,MO,58435.0,29123,12665.0,10711.0,1690.0,84.57165416502171,13.343861034346624
Maries,MO,61359.0,29125,8435.0,7654.0,715.0,90.74096028452875,8.476585655008892
Marion,MO,63908.0,29127,28493.0,25765.0,2218.0,90.42571859755029,7.784368090408171
Mercer,MO,60357.0,29129,3501.0,3085.0,348.0,88.11768066266781,9.940017137960584
Miller,MO,55172.0,29131,25081.0,22051.0,2693.0,87.91914197998484,10.73721143495076
Mississippi,MO,46258.0,29133,12079.0,9479.0,1180.0,78.4750393244474,9.769020614289262
Moniteau,MO,65161.0,29135,15303.0,11826.0,2261.0,77.2789649088414,14.774880742338103
Monroe,MO,48299.0,29137,8672.0,7537.0,976.0,86.91190036900369,11.25461254612546
Montgomery,MO,61042.0,29139,11422.0,10050.0,1111.0,87.9880931535633,9.726842934687443
Morgan,MO,49663.0,29141,21430.0,15933.0,5185.0,74.34904339710687,24.195053663089126
New Madrid,MO,49237.0,29143,16041.0,13691.0,1994.0,85.35004052116452,12.430646468424662
Newton,MO,64583.0,29145,59490.0,51104.0,7792.0,85.90351319549504,13.097999663809045
Nodaway,MO,55970.0,29147,20959.0,18567.0,1649.0,88.58724175771745,7.867741781573548
Oregon,MO,44259.0,29149,8704.0,7016.0,1562.0,80.60661764705883,17.94577205882353
Osage,MO,75355.0,29151,13379.0,12646.0,656.0,94.52126466851036,4.903206517676956
Ozark,MO,42329.0,29153,8773.0,7297.0,1421.0,83.17565257038642,16.197423914282457
Pemiscot,MO,40748.0,29155,15232.0,13083.0,1960.0,85.89154411764706,12.867647058823527
Perry,MO,63356.0,29157,18947.0,17459.0,1186.0,92.14651395999368,6.259566158230855
Pettis,MO,60232.0,29159,43205.0,37423.0,5057.0,86.61728966554797,11.70466381205879
Phelps,MO,55427.0,29161,44948.0,40339.0,3896.0,89.74592862863754,8.66779389516775
Pike,MO,57572.0,29163,17623.0,14450.0,1429.0,81.99512001361857,8.10872155705612
Platte,MO,95748.0,29165,108751.0,101161.0,6338.0,93.02075383214869,5.827992386276907
Polk,MO,56686.0,29167,32109.0,27083.0,4578.0,84.34706780030521,14.257684761281883
Pulaski,MO,66435.0,29169,53850.0,36317.0,4212.0,67.4410399257196,7.821727019498607
Putnam,MO,56875.0,29171,4675.0,4091.0,498.0,87.50802139037434,10.6524064171123
Ralls,MO,62054.0,29173,10394.0,9740.0,590.0,93.70790840869732,5.676351741389263
Randolph,MO,55310.0,29175,24524.0,20322.0,2421.0,82.86576414940467,9.871962159517206
Ray,MO,72152.0,29177,23149.0,20720.0,2226.0,89.50710613849411,9.615966132446326
Reynolds,MO,44357.0,29179,6058.0,5113.0,793.0,84.4007923407065,13.090128755364807
Ripley,MO,43898.0,29181,10755.0,8929.0,1767.0,83.02185030218503,16.429567642956762
St. Charles,MO,102912.0,29183,409830.0,390547.0,17418.0,95.2948783641998,4.250054900812532
St. Clair,MO,46731.0,29185,9451.0,8049.0,1174.0,85.16559094275739,12.421965929531266
Ste. Genevieve,MO,61310.0,29186,18551.0,17306.0,844.0,93.28877149479813,4.549619966578621
St. Francois,MO,54813.0,29187,66864.0,54483.0,7275.0,81.48330940416368,10.88029432878679
St. Louis,MO,81340.0,29189,996618.0,927985.0,57626.0,93.11340955110182,5.782155249052295
St. Louis,MO,81340.0,29510,293109.0,262201.0,27004.0,89.4551173795414,9.212954907559986
Saline,MO,56566.0,29195,23177.0,21026.0,1775.0,90.71924752987876,7.658454502308324
Schuyler,MO,56023.0,29197,4044.0,3450.0,594.0,85.31157270029674,14.688427299703264
Scotland,MO,67568.0,29199,4698.0,3079.0,1577.0,65.5385270327799,33.56747552149851
Scott,MO,58847.0,29201,37967.0,33047.0,4421.0,87.0413780388232,11.644322701293229
Shannon,MO,59000.0,29203,7137.0,6278.0,800.0,87.9641305870814,11.20919153706039
Shelby,MO,52127.0,29205,6011.0,5260.0,587.0,87.50623856263516,9.765430044917652
Stoddard,MO,54067.0,29207,28547.0,24870.0,3313.0,87.1194871615231,11.605422636354085
Stone,MO,61323.0,29209,31697.0,28453.0,2966.0,89.76559295832413,9.357352430829415
Sullivan,MO,55500.0,29211,5903.0,5269.0,497.0,89.25969845841098,8.419447738438082
Taney,MO,58258.0,29213,56382.0,47646.0,8303.0,84.50569330637437,14.72633109857756
Texas,MO,48055.0,29215,24956.0,19806.0,3699.0,79.36368007693541,14.822086872896298
Vernon,MO,54519.0,29217,19713.0,16285.0,3017.0,82.61046010247046,15.30462131588292
Warren,MO,77989.0,29219,36467.0,33339.0,2971.0,91.4223818795075,8.147091891298983
Washington,MO,51886.0,29221,23483.0,19950.0,2579.0,84.95507388323468,10.982412809266275
Wayne,MO,43393.0,29223,10942.0,9282.0,1502.0,84.82909888503016,13.72692377993054
Webster,MO,69731.0,29225,39868.0,33679.0,5215.0,84.47627169659879,13.0806661984549
Worth,MO,46167.0,29227,1956.0,1725.0,204.0,88.19018404907976,10.429447852760736
Wright,MO,47304.0,29229,18722.0,15640.0,2903.0,83.53808353808354,15.50582202756116
St. Louis,MO,55279.0,29189,996618.0,927985.0,57626.0,93.11340955110182,5.782155249052295
St. Louis,MO,55279.0,29510,293109.0,262201.0,27004.0,89.4551173795414,9.212954907559986
Beaverhead,MT,58072.0,30001,9590.0,8871.0,523.0,92.50260688216892,5.453597497393118
Big Horn,MT,56680.0,30003,12963.0,10449.0,2374.0,80.60634112473964,18.313661960965828
Blaine,MT,65050.0,30005,6997.0,5709.0,1186.0,81.59211090467343,16.950121480634557
Broadwater,MT,63636.0,30007,7310.0,6772.0,482.0,92.64021887824896,6.593707250341997
Carbon,MT,71017.0,30009,10877.0,9969.0,814.0,91.65210995678954,7.483681162085134
Carter,MT,52171.0,30011,1361.0,1219.0,119.0,89.56649522409992,8.743570903747244
Cascade,MT,66203.0,30013,84601.0,75163.0,5426.0,88.8441034975946,6.413635772626801
Chouteau,MT,56927.0,30015,5888.0,5477.0,342.0,93.01970108695652,5.808423913043479
Custer,MT,63585.0,30017,11938.0,10832.0,887.0,90.73546657731612,7.430055285642487
Daniels,MT,58000.0,30019,1524.0,1466.0,34.0,96.19422572178478,2.230971128608924
Dawson,MT,70953.0,30021,8874.0,8129.0,466.0,91.60468785215237,5.2512959206671175
Deer Lodge,MT,49533.0,30023,9512.0,8468.0,614.0,89.02439024390245,6.4550042052144665
Fallon,MT,72284.0,30025,2817.0,2521.0,232.0,89.49236776712816,8.235711750088747
Fergus,MT,59731.0,30027,11581.0,9607.0,1709.0,82.95483982384941,14.756929453415076
Flathead,MT,71327.0,30029,108445.0,97715.0,9840.0,90.10558347549448,9.073724007561438
Gallatin,MT,87454.0,30031,122194.0,112800.0,8904.0,92.31222482282271,7.286773491333454
Garfield,MT,61750.0,30033,938.0,825.0,101.0,87.95309168443497,10.767590618336886
Glacier,MT,45129.0,30035,13713.0,9631.0,3988.0,70.23262597535187,29.08189309414424
Golden Valley,MT,57353.0,30037,840.0,712.0,128.0,84.76190476190476,15.23809523809524
Granite,MT,54646.0,30039,3419.0,3116.0,267.0,91.13775957882422,7.809300965194502
Hill,MT,55313.0,30041,16260.0,14713.0,1406.0,90.4858548585486,8.646986469864698
Jefferson,MT,76576.0,30043,12501.0,11688.0,630.0,93.49652027837772,5.03959683225342
Judith Basin,MT,55417.0,30045,2053.0,1921.0,132.0,93.57038480272772,6.429615197272284
Lake,MT,61965.0,30047,32073.0,27368.0,4501.0,85.33034016150657,14.033610825304772
Lewis and Clark,MT,74543.0,30049,72580.0,67180.0,4423.0,92.5599338660788,6.093965279691375
Liberty,MT,53264.0,30051,1968.0,1854.0,86.0,94.20731707317071,4.369918699186992
Lincoln,MT,47018.0,30053,20656.0,17540.0,2913.0,84.9147947327653,14.102439969016269
McCone,MT,71842.0,30055,1818.0,1695.0,104.0,93.23432343234325,5.720572057205721
Madison,MT,67420.0,30057,8975.0,8261.0,659.0,92.04456824512536,7.342618384401114
Meagher,MT,56215.0,30059,1979.0,1887.0,64.0,95.3511874684184,3.233956543708944
Mineral,MT,61117.0,30061,4796.0,4368.0,397.0,91.07589658048374,8.277731442869058
Missoula,MT,71246.0,30063,119639.0,111115.0,7614.0,92.87523299258604,6.364145470958467
Musselshell,MT,59010.0,30065,5068.0,4587.0,453.0,90.50907655880032,8.938437253354381
Park,MT,66607.0,30067,17484.0,15895.0,1469.0,90.9116906886296,8.401967513154885
Petroleum,MT,59318.0,30069,401.0,376.0,25.0,93.76558603491272,6.234413965087282
Phillips,MT,58156.0,30071,4224.0,3848.0,313.0,91.09848484848484,7.410037878787879
Pondera,MT,53500.0,30073,6012.0,5481.0,454.0,91.1676646706587,7.551563539587491
Powder River,MT,68009.0,30075,1762.0,1620.0,97.0,91.94097616345064,5.50510783200908
Powell,MT,63432.0,30077,7029.0,4974.0,410.0,70.76397780623132,5.83297766396358
Prairie,MT,45192.0,30079,1251.0,1158.0,70.0,92.56594724220624,5.595523581135091
Ravalli,MT,71323.0,30081,45807.0,41549.0,4019.0,90.7044774816076,8.773768201366604
Richland,MT,69578.0,30083,11329.0,10618.0,690.0,93.7240709683114,6.090564039191455
Roosevelt,MT,53125.0,30085,10665.0,7356.0,3088.0,68.97327707454289,28.954524144397563
Rosebud,MT,56430.0,30087,8236.0,6932.0,1227.0,84.16707139388052,14.898008742107818
Sanders,MT,54035.0,30089,12936.0,11098.0,1713.0,85.79158936301793,13.242115027829312
Sheridan,MT,63654.0,30091,3677.0,3268.0,347.0,88.87680174054935,9.437041066086485
Silver Bow,MT,57504.0,30093,35589.0,32549.0,2314.0,91.4580347860294,6.502009047739469
Stillwater,MT,81503.0,30095,9052.0,8572.0,411.0,94.69730446310209,4.540433053468846
Sweet Grass,MT,69426.0,30097,3713.0,3345.0,340.0,90.08887691893348,9.15701589011581
Teton,MT,67766.0,30099,6291.0,5845.0,341.0,92.9105070735972,5.420441901128596
Toole,MT,53693.0,30101,5028.0,4077.0,337.0,81.08591885441527,6.702466189339698
Treasure,MT,73036.0,30103,761.0,720.0,41.0,94.61235216819976,5.387647831800263
Valley,MT,64515.0,30105,7540.0,6955.0,478.0,92.24137931034484,6.339522546419098
Wheatland,MT,47054.0,30107,2049.0,1662.0,357.0,81.11273792093704,17.423133235724745
Wibaux,MT,64792.0,30109,1148.0,1059.0,71.0,92.24738675958189,6.184668989547038
Yellowstone,MT,74400.0,30111,167340.0,153770.0,11391.0,91.89076132425002,6.8070993187522415
Adams,NE,65680.0,31001,31034.0,29169.0,1663.0,93.99046207385447,5.358638912160856
Antelope,NE,63750.0,31003,6302.0,5873.0,373.0,93.19263725801332,5.918755950491907
Arthur,NE,67500.0,31005,540.0,495.0,45.0,91.66666666666666,8.333333333333332
Banner,NE,71250.0,31007,657.0,615.0,42.0,93.60730593607306,6.392694063926941
Blaine,NE,61250.0,31009,385.0,363.0,22.0,94.28571428571428,5.714285714285714
Boone,NE,71367.0,31011,5366.0,5019.0,253.0,93.53335818114051,4.714871412597838
Box Butte,NE,68778.0,31013,10754.0,9765.0,835.0,90.80342198251812,7.764552724567602
Boyd,NE,58984.0,31015,1704.0,1525.0,152.0,89.49530516431925,8.92018779342723
Brown,NE,51538.0,31017,2739.0,2531.0,176.0,92.40598758671048,6.425702811244979
Buffalo,NE,74570.0,31019,50323.0,45847.0,3716.0,91.1054587365618,7.384297438546987
Burt,NE,57303.0,31021,6730.0,6086.0,555.0,90.43090638930164,8.246656760772659
Butler,NE,82603.0,31023,8413.0,7788.0,496.0,92.57102103886842,5.895637703554024
Cass,NE,88255.0,31025,26963.0,25270.0,1361.0,93.721025108482,5.047657901568817
Cedar,NE,73977.0,31027,8344.0,7673.0,541.0,91.95829338446788,6.4837008628954935
Chase,NE,62782.0,31029,3639.0,3233.0,338.0,88.84308876064853,9.28826600714482
Cherry,NE,63750.0,31031,5468.0,4984.0,432.0,91.14850036576443,7.900512070226775
Cheyenne,NE,57594.0,31033,9478.0,8829.0,550.0,93.15256383203209,5.80291200675248
Clay,NE,75938.0,31035,6084.0,5507.0,472.0,90.51610782380013,7.758053911900066
Colfax,NE,79720.0,31037,10541.0,9289.0,1181.0,88.12256901622237,11.203870600512284
Cuming,NE,70708.0,31039,8976.0,8109.0,759.0,90.3409090909091,8.455882352941178
Custer,NE,66310.0,31041,10544.0,9680.0,751.0,91.80576631259484,7.122534142640364
Dakota,NE,71655.0,31043,21331.0,19480.0,1650.0,91.32248839716844,7.735221039801228
Dawes,NE,54381.0,31045,8212.0,7315.0,826.0,89.0769605455431,10.05845104724793
Dawson,NE,65383.0,31047,24020.0,21053.0,2749.0,87.64779350541215,11.444629475437136
Deuel,NE,61438.0,31049,1865.0,1663.0,197.0,89.16890080428954,10.563002680965146
Dixon,NE,69156.0,31051,5561.0,4965.0,488.0,89.28250314691603,8.775400107894264
Dodge,NE,71294.0,31053,37146.0,34362.0,2286.0,92.5052495558068,6.154094653529317
Douglas,NE,79081.0,31055,585461.0,528950.0,50181.0,90.34760641614044,8.571194323789287
Dundy,NE,56563.0,31057,1811.0,1690.0,93.0,93.31860850358918,5.135284373274434
Fillmore,NE,76354.0,31059,5551.0,5152.0,228.0,92.81210592686004,4.107368041794271
Franklin,NE,57692.0,31061,2868.0,2622.0,189.0,91.4225941422594,6.589958158995817
Frontier,NE,68207.0,31063,2562.0,2356.0,183.0,91.95940671350508,7.142857142857142
Furnas,NE,60625.0,31065,4605.0,4236.0,292.0,91.9869706840391,6.3409337676438655
Gage,NE,64426.0,31067,21646.0,20269.0,1115.0,93.63854753765128,5.151067171763836
Garden,NE,44777.0,31069,1620.0,1446.0,147.0,89.25925925925927,9.074074074074074
Garfield,NE,68611.0,31071,1797.0,1639.0,96.0,91.20756816917084,5.342237061769616
Gosper,NE,79145.0,31073,1929.0,1680.0,218.0,87.09175738724728,11.301192327630895
Grant,NE,69063.0,31075,695.0,635.0,60.0,91.36690647482014,8.633093525179856
Greeley,NE,58894.0,31077,2211.0,2085.0,98.0,94.30122116689282,4.432383536861149
Hall,NE,67549.0,31079,62431.0,54092.0,7668.0,86.6428537104964,12.282359725136551
Hamilton,NE,79884.0,31081,9438.0,8757.0,540.0,92.78448823903368,5.72155117609663
Harlan,NE,70536.0,31083,3006.0,2713.0,248.0,90.25282767797738,8.250166333998669
Hayes,NE,60313.0,31085,854.0,807.0,47.0,94.49648711943794,5.50351288056206
Hitchcock,NE,52016.0,31087,2601.0,2383.0,184.0,91.61860822760477,7.074202229911572
Holt,NE,67225.0,31089,10093.0,9270.0,699.0,91.84583374616072,6.925591994451601
Hooker,NE,45854.0,31091,613.0,529.0,48.0,86.2969004893964,7.830342577487764
Howard,NE,74508.0,31093,6492.0,5992.0,449.0,92.29821318545902,6.916204559457794
Jefferson,NE,60568.0,31095,7155.0,6509.0,542.0,90.97134870719776,7.575122292103424
Johnson,NE,59457.0,31097,5263.0,4082.0,216.0,77.5603268098043,4.104123123693711
Kearney,NE,79167.0,31099,6697.0,6289.0,343.0,93.9077198745707,5.121696281917276
Keith,NE,58132.0,31101,8239.0,7608.0,564.0,92.34130355625685,6.84549095764049
Keya Paha,NE,60313.0,31103,939.0,880.0,59.0,93.71671991480298,6.283280085197019
Kimball,NE,59438.0,31105,3348.0,2729.0,552.0,81.51135005973715,16.48745519713262
Knox,NE,64821.0,31107,8362.0,7700.0,504.0,92.08323367615404,6.027266204257355
Lancaster,NE,72625.0,31109,323673.0,298726.0,20176.0,92.29252980631686,6.23345166263482
Lincoln,NE,64342.0,31111,34122.0,31111.0,2641.0,91.17578102104214,7.739874567727566
Logan,NE,71650.0,31113,812.0,756.0,56.0,93.10344827586206,6.896551724137931
Loup,NE,60156.0,31115,564.0,496.0,68.0,87.94326241134752,12.05673758865248
McPherson,NE,61316.0,31117,463.0,446.0,17.0,96.32829373650108,3.67170626349892
Madison,NE,64637.0,31119,35535.0,32030.0,2875.0,90.13648515548051,8.090614886731391
Merrick,NE,62849.0,31121,7696.0,6999.0,596.0,90.9433471933472,7.744282744282745
Morrill,NE,59773.0,31123,4544.0,4170.0,264.0,91.7693661971831,5.809859154929577
Nance,NE,65438.0,31125,3342.0,3054.0,214.0,91.38240574506284,6.403351286654697
Nemaha,NE,60132.0,31127,7035.0,6233.0,714.0,88.59985785358919,10.149253731343284
Nuckolls,NE,70201.0,31129,4089.0,3587.0,448.0,87.72315969674736,10.956224015651747
Otoe,NE,81430.0,31131,16075.0,15025.0,854.0,93.46811819595644,5.312597200622084
Pawnee,NE,54926.0,31133,2539.0,2275.0,231.0,89.60220559275305,9.098070106341078
Perkins,NE,67500.0,31135,2835.0,2641.0,161.0,93.15696649029982,5.679012345679013
Phelps,NE,65988.0,31137,8983.0,8263.0,508.0,91.98486029166205,5.655126349771791
Pierce,NE,75938.0,31139,7312.0,6749.0,449.0,92.30032822757111,6.140590809628009
Platte,NE,72335.0,31141,34358.0,31735.0,2354.0,92.36567902671868,6.851388322952443
Polk,NE,71771.0,31143,5209.0,4749.0,377.0,91.16913035131503,7.237473603378768
Red Willow,NE,60000.0,31145,10611.0,9286.0,1110.0,87.51295825087175,10.460842521911225
Richardson,NE,55578.0,31147,7797.0,7062.0,605.0,90.57329742208542,7.759394638963704
Rock,NE,57500.0,31149,1335.0,1222.0,84.0,91.53558052434455,6.292134831460674
Saline,NE,77027.0,31151,14642.0,12981.0,1402.0,88.65592132222375,9.575194645540224
Sarpy,NE,101402.0,31153,194051.0,180502.0,8821.0,93.01781490432928,4.545712209676838
Saunders,NE,89395.0,31155,22761.0,21486.0,939.0,94.398312903651,4.125477790958218
Scotts Bluff,NE,60960.0,31157,35937.0,31817.0,3474.0,88.53549266772407,9.666917104933631
