Geography_Type_Description,Geography_Name,Sits_in_State,GeoID,Median_Household_Income,Data_Time_Period
County,Pointe Coupee,LA,22077,59351.0,2019-2023
County,Rapides,LA,22079,55946.0,2019-2023
County,Red River,LA,22081,44539.0,2019-2023
County,Richland,LA,22083,52960.0,2019-2023
County,Sabine,LA,22085,52047.0,2019-2023
County,St. Bernard,LA,22087,57638.0,2019-2023
County,St. Charles,LA,22089,82172.0,2019-2023
County,St. Helena,LA,22091,50193.0,2019-2023
County,St. James,LA,22093,64536.0,2019-2023
County,St. John the Baptist,LA,22095,67418.0,2019-2023
County,St. Landry,LA,22097,45637.0,2019-2023
County,St. Martin,LA,22099,53394.0,2019-2023
County,St. Mary,LA,22101,51768.0,2019-2023
County,St. Tammany,LA,22103,79277.0,2019-2023
County,Tangipahoa,LA,22105,57256.0,2019-2023
County,Tensas,LA,22107,36074.0,2019-2023
County,Terrebonne,LA,22109,64819.0,2019-2023
County,Union,LA,22111,45743.0,2019-2023
County,Vermilion,LA,22113,57537.0,2019-2023
County,Vernon,LA,22115,58281.0,2019-2023
County,Washington,LA,22117,42776.0,2019-2023
County,Webster,LA,22119,37396.0,2019-2023
County,West Baton Rouge,LA,22121,87320.0,2019-2023
County,West Carroll,LA,22123,48514.0,2019-2023
County,West Feliciana,LA,22125,74277.0,2019-2023
County,Winn,LA,22127,46368.0,2019-2023
County,Androscoggin,ME,23001,67298.0,2019-2023
County,Aroostook,ME,23003,54254.0,2019-2023
County,Cumberland,ME,23005,92983.0,2019-2023
County,Franklin,ME,23007,58522.0,2019-2023
County,Hancock,ME,23009,69630.0,2019-2023
County,Kennebec,ME,23011,65062.0,2019-2023
County,Knox,ME,23013,71903.0,2019-2023
County,Lincoln,ME,23015,72026.0,2019-2023
County,Oxford,ME,23017,57933.0,2019-2023
County,Penobscot,ME,23019,63248.0,2019-2023
County,Piscataquis,ME,23021,55234.0,2019-2023
County,Sagadahoc,ME,23023,82080.0,2019-2023
County,Somerset,ME,23025,56199.0,2019-2023
County,Waldo,ME,23027,68441.0,2019-2023
County,Washington,ME,23029,52237.0,2019-2023
County,York,ME,23031,82904.0,2019-2023
County,Allegany,MD,24001,57393.0,2019-2023
County,Anne Arundel,MD,24003,120324.0,2019-2023
County,Baltimore,MD,24005,90904.0,2019-2023
County,Calvert,MD,24009,132059.0,2019-2023
County,Caroline,MD,24011,66368.0,2019-2023
County,Carroll,MD,24013,115876.0,2019-2023
County,Cecil,MD,24015,91146.0,2019-2023
County,Charles,MD,24017,120592.0,2019-2023
County,Dorchester,MD,24019,60495.0,2019-2023
County,Frederick,MD,24021,120458.0,2019-2023
County,Garrett,MD,24023,69031.0,2019-2023
County,Harford,MD,24025,111317.0,2019-2023
County,Howard,MD,24027,146982.0,2019-2023
County,Kent,MD,24029,74402.0,2019-2023
County,Montgomery,MD,24031,128733.0,2019-2023
County,Prince George's,MD,24033,100708.0,2019-2023
County,Queen Anne's,MD,24035,113347.0,2019-2023
County,St. Mary's,MD,24037,114580.0,2019-2023
County,Somerset,MD,24039,52462.0,2019-2023
County,Talbot,MD,24041,84378.0,2019-2023
County,Washington,MD,24043,74157.0,2019-2023
County,Wicomico,MD,24045,72861.0,2019-2023
County,Worcester,MD,24047,81455.0,2019-2023
County,Baltimore,MD,24510,59623.0,2019-2023
County,Barnstable,MA,25001,94452.0,2019-2023
County,Berkshire,MA,25003,72565.0,2019-2023
County,Bristol,MA,25005,84198.0,2019-2023
County,Dukes,MA,25007,102348.0,2019-2023
County,Essex,MA,25009,99431.0,2019-2023
County,Franklin,MA,25011,72584.0,2019-2023
County,Hampden,MA,25013,70535.0,2019-2023
County,Hampshire,MA,25015,86391.0,2019-2023
County,Middlesex,MA,25017,126779.0,2019-2023
County,Nantucket,MA,25019,119750.0,2019-2023
County,Norfolk,MA,25021,126497.0,2019-2023
County,Plymouth,MA,25023,109698.0,2019-2023
County,Suffolk,MA,25025,92859.0,2019-2023
County,Worcester,MA,25027,93561.0,2019-2023
County,Alcona,MI,26001,53568.0,2019-2023
County,Alger,MI,26003,59406.0,2019-2023
County,Allegan,MI,26005,80255.0,2019-2023
County,Alpena,MI,26007,51909.0,2019-2023
County,Antrim,MI,26009,71421.0,2019-2023
County,Arenac,MI,26011,56989.0,2019-2023
County,Baraga,MI,26013,55117.0,2019-2023
County,Barry,MI,26015,77873.0,2019-2023
County,Bay,MI,26017,60523.0,2019-2023
County,Benzie,MI,26019,72603.0,2019-2023
County,Berrien,MI,26021,63152.0,2019-2023
County,Branch,MI,26023,61958.0,2019-2023
County,Calhoun,MI,26025,60385.0,2019-2023
County,Cass,MI,26027,68011.0,2019-2023
County,Charlevoix,MI,26029,76495.0,2019-2023
County,Cheboygan,MI,26031,61619.0,2019-2023
County,Chippewa,MI,26033,60631.0,2019-2023
County,Clare,MI,26035,49805.0,2019-2023
County,Clinton,MI,26037,85928.0,2019-2023
County,Crawford,MI,26039,58614.0,2019-2023
County,Delta,MI,26041,54829.0,2019-2023
County,Dickinson,MI,26043,61882.0,2019-2023
County,Eaton,MI,26045,78025.0,2019-2023
County,Emmet,MI,26047,73724.0,2019-2023
County,Genesee,MI,26049,60673.0,2019-2023
County,Gladwin,MI,26051,55576.0,2019-2023
County,Gogebic,MI,26053,49672.0,2019-2023
County,Grand Traverse,MI,26055,79486.0,2019-2023
County,Gratiot,MI,26057,61128.0,2019-2023
County,Hillsdale,MI,26059,60869.0,2019-2023
County,Houghton,MI,26061,56573.0,2019-2023
County,Huron,MI,26063,56963.0,2019-2023
County,Ingham,MI,26065,64354.0,2019-2023
County,Ionia,MI,26067,73436.0,2019-2023
County,Iosco,MI,26069,47777.0,2019-2023
County,Iron,MI,26071,53614.0,2019-2023
County,Isabella,MI,26073,53759.0,2019-2023
County,Jackson,MI,26075,65004.0,2019-2023
County,Kalamazoo,MI,26077,70525.0,2019-2023
County,Kalkaska,MI,26079,60365.0,2019-2023
County,Kent,MI,26081,80390.0,2019-2023
County,Keweenaw,MI,26083,53893.0,2019-2023
County,Lake,MI,26085,49680.0,2019-2023
County,Lapeer,MI,26087,76228.0,2019-2023
County,Leelanau,MI,26089,91943.0,2019-2023
County,Lenawee,MI,26091,67013.0,2019-2023
County,Livingston,MI,26093,101315.0,2019-2023
County,Luce,MI,26095,54338.0,2019-2023
County,Mackinac,MI,26097,58598.0,2019-2023
County,Macomb,MI,26099,76399.0,2019-2023
County,Manistee,MI,26101,60879.0,2019-2023
County,Marquette,MI,26103,64675.0,2019-2023
County,Mason,MI,26105,62296.0,2019-2023
County,Mecosta,MI,26107,57774.0,2019-2023
County,Menominee,MI,26109,55688.0,2019-2023
County,Midland,MI,26111,77538.0,2019-2023
County,Missaukee,MI,26113,61868.0,2019-2023
County,Monroe,MI,26115,75272.0,2019-2023
County,Montcalm,MI,26117,64892.0,2019-2023
County,Montmorency,MI,26119,47803.0,2019-2023
County,Muskegon,MI,26121,63495.0,2019-2023
County,Newaygo,MI,26123,61931.0,2019-2023
County,Oakland,MI,26125,95296.0,2019-2023
County,Oceana,MI,26127,63624.0,2019-2023
County,Ogemaw,MI,26129,51983.0,2019-2023
County,Ontonagon,MI,26131,51844.0,2019-2023
County,Osceola,MI,26133,57050.0,2019-2023
County,Oscoda,MI,26135,50581.0,2019-2023
County,Otsego,MI,26137,67285.0,2019-2023
County,Ottawa,MI,26139,87144.0,2019-2023
County,Presque Isle,MI,26141,56713.0,2019-2023
County,Roscommon,MI,26143,54106.0,2019-2023
County,Saginaw,MI,26145,58347.0,2019-2023
County,St. Clair,MI,26147,69349.0,2019-2023
County,St. Joseph,MI,26149,64707.0,2019-2023
County,Sanilac,MI,26151,59074.0,2019-2023
County,Schoolcraft,MI,26153,57708.0,2019-2023
County,Shiawassee,MI,26155,64464.0,2019-2023
County,Tuscola,MI,26157,62847.0,2019-2023
County,Van Buren,MI,26159,66902.0,2019-2023
County,Washtenaw,MI,26161,87156.0,2019-2023
County,Wayne,MI,26163,59521.0,2019-2023
County,Wexford,MI,26165,63123.0,2019-2023
County,Aitkin,MN,27001,59498.0,2019-2023
County,Anoka,MN,27003,98764.0,2019-2023
County,Becker,MN,27005,71117.0,2019-2023
County,Beltrami,MN,27007,67257.0,2019-2023
County,Benton,MN,27009,71480.0,2019-2023
County,Big Stone,MN,27011,65475.0,2019-2023
County,Blue Earth,MN,27013,72623.0,2019-2023
County,Brown,MN,27015,68690.0,2019-2023
County,Carlton,MN,27017,80042.0,2019-2023
County,Carver,MN,27019,123144.0,2019-2023
County,Cass,MN,27021,64937.0,2019-2023
County,Chippewa,MN,27023,69192.0,2019-2023
County,Chisago,MN,27025,98260.0,2019-2023
County,Clay,MN,27027,77664.0,2019-2023
County,Clearwater,MN,27029,64934.0,2019-2023
County,Cook,MN,27031,71643.0,2019-2023
County,Cottonwood,MN,27033,68239.0,2019-2023
County,Crow Wing,MN,27035,71343.0,2019-2023
County,Dakota,MN,27037,105212.0,2019-2023
County,Dodge,MN,27039,92943.0,2019-2023
County,Douglas,MN,27041,77264.0,2019-2023
County,Faribault,MN,27043,64391.0,2019-2023
County,Fillmore,MN,27045,75225.0,2019-2023
County,Freeborn,MN,27047,69012.0,2019-2023
County,Goodhue,MN,27049,82749.0,2019-2023
County,Grant,MN,27051,72957.0,2019-2023
County,Hennepin,MN,27053,96339.0,2019-2023
County,Houston,MN,27055,77087.0,2019-2023
County,Hubbard,MN,27057,70622.0,2019-2023
County,Isanti,MN,27059,86573.0,2019-2023
County,Itasca,MN,27061,66380.0,2019-2023
County,Jackson,MN,27063,69955.0,2019-2023
County,Kanabec,MN,27065,71915.0,2019-2023
County,Kandiyohi,MN,27067,75097.0,2019-2023
County,Kittson,MN,27069,69615.0,2019-2023
County,Koochiching,MN,27071,69115.0,2019-2023
County,Lac qui Parle,MN,27073,71639.0,2019-2023
County,Lake,MN,27075,75621.0,2019-2023
County,Lake of the Woods,MN,27077,70091.0,2019-2023
County,Le Sueur,MN,27079,90218.0,2019-2023
County,Lincoln,MN,27081,67715.0,2019-2023
County,Lyon,MN,27083,72761.0,2019-2023
County,McLeod,MN,27085,78468.0,2019-2023
County,Mahnomen,MN,27087,53925.0,2019-2023
County,Marshall,MN,27089,71701.0,2019-2023
County,Martin,MN,27091,62969.0,2019-2023
County,Meeker,MN,27093,75037.0,2019-2023
County,Mille Lacs,MN,27095,71455.0,2019-2023
County,Morrison,MN,27097,68640.0,2019-2023
County,Mower,MN,27099,71495.0,2019-2023
County,Murray,MN,27101,74475.0,2019-2023
County,Nicollet,MN,27103,80362.0,2019-2023
County,Nobles,MN,27105,65509.0,2019-2023
County,Norman,MN,27107,69833.0,2019-2023
County,Olmsted,MN,27109,93494.0,2019-2023
County,Otter Tail,MN,27111,70912.0,2019-2023
County,Pennington,MN,27113,72561.0,2019-2023
County,Pine,MN,27115,69666.0,2019-2023
County,Pipestone,MN,27117,66073.0,2019-2023
County,Polk,MN,27119,69136.0,2019-2023
County,Pope,MN,27121,72205.0,2019-2023
County,Ramsey,MN,27123,81004.0,2019-2023
County,Red Lake,MN,27125,77500.0,2019-2023
County,Redwood,MN,27127,67024.0,2019-2023
County,Renville,MN,27129,69086.0,2019-2023
County,Rice,MN,27131,82792.0,2019-2023
County,Rock,MN,27133,70698.0,2019-2023
County,Roseau,MN,27135,73611.0,2019-2023
County,St. Louis,MN,27137,69455.0,2019-2023
County,Scott,MN,27139,120247.0,2019-2023
County,Sherburne,MN,27141,102965.0,2019-2023
County,Sibley,MN,27143,76082.0,2019-2023
County,Stearns,MN,27145,76447.0,2019-2023
County,Steele,MN,27147,83448.0,2019-2023
County,Stevens,MN,27149,71060.0,2019-2023
County,Swift,MN,27151,62601.0,2019-2023
County,Todd,MN,27153,63039.0,2019-2023
County,Traverse,MN,27155,65931.0,2019-2023
County,Wabasha,MN,27157,80133.0,2019-2023
County,Wadena,MN,27159,56882.0,2019-2023
County,Waseca,MN,27161,75052.0,2019-2023
County,Washington,MN,27163,114457.0,2019-2023
County,Watonwan,MN,27165,70593.0,2019-2023
County,Wilkin,MN,27167,69635.0,2019-2023
County,Winona,MN,27169,70198.0,2019-2023
County,Wright,MN,27171,106666.0,2019-2023
County,Yellow Medicine,MN,27173,71573.0,2019-2023
County,Adams,MS,28001,40250.0,2019-2023
County,Alcorn,MS,28003,49404.0,2019-2023
County,Amite,MS,28005,35385.0,2019-2023
County,Attala,MS,28007,48098.0,2019-2023
County,Benton,MS,28009,42139.0,2019-2023
County,Bolivar,MS,28011,37315.0,2019-2023
County,Calhoun,MS,28013,43942.0,2019-2023
County,Carroll,MS,28015,55275.0,2019-2023
County,Chickasaw,MS,28017,43041.0,2019-2023
County,Choctaw,MS,28019,48321.0,2019-2023
County,Claiborne,MS,28021,34371.0,2019-2023
County,Clarke,MS,28023,46054.0,2019-2023
County,Clay,MS,28025,39904.0,2019-2023
County,Coahoma,MS,28027,36259.0,2019-2023
County,Copiah,MS,28029,47994.0,2019-2023
County,Covington,MS,28031,47001.0,2019-2023
County,DeSoto,MS,28033,82980.0,2019-2023
County,Forrest,MS,28035,52821.0,2019-2023
County,Franklin,MS,28037,45618.0,2019-2023
County,George,MS,28039,54822.0,2019-2023
County,Greene,MS,28041,55838.0,2019-2023
County,Grenada,MS,28043,47998.0,2019-2023
County,Hancock,MS,28045,67728.0,2019-2023
County,Harrison,MS,28047,57233.0,2019-2023
County,Hinds,MS,28049,49966.0,2019-2023
County,Holmes,MS,28051,29434.0,2019-2023
County,Humphreys,MS,28053,32976.0,2019-2023
County,Issaquena,MS,28055,29271.0,2019-2023
County,Itawamba,MS,28057,59508.0,2019-2023
County,Jackson,MS,28059,64756.0,2019-2023
County,Jasper,MS,28061,47157.0,2019-2023
County,Jefferson,MS,28063,36207.0,2019-2023
County,Jefferson Davis,MS,28065,37183.0,2019-2023
County,Jones,MS,28067,51143.0,2019-2023
County,Kemper,MS,28069,43595.0,2019-2023
County,Lafayette,MS,28071,64334.0,2019-2023
County,Lamar,MS,28073,69106.0,2019-2023
County,Lauderdale,MS,28075,50033.0,2019-2023
County,Lawrence,MS,28077,43368.0,2019-2023
County,Leake,MS,28079,48418.0,2019-2023
County,Lee,MS,28081,67144.0,2019-2023
County,Leflore,MS,28083,33188.0,2019-2023
County,Lincoln,MS,28085,48316.0,2019-2023
County,Lowndes,MS,28087,54460.0,2019-2023
County,Madison,MS,28089,78794.0,2019-2023
County,Marion,MS,28091,42320.0,2019-2023
County,Marshall,MS,28093,51875.0,2019-2023
County,Monroe,MS,28095,51231.0,2019-2023
County,Montgomery,MS,28097,45057.0,2019-2023
County,Neshoba,MS,28099,53087.0,2019-2023
County,Newton,MS,28101,50426.0,2019-2023
County,Noxubee,MS,28103,38814.0,2019-2023
County,Oktibbeha,MS,28105,43482.0,2019-2023
County,Panola,MS,28107,43990.0,2019-2023
County,Pearl River,MS,28109,56535.0,2019-2023
County,Perry,MS,28111,50435.0,2019-2023
County,Pike,MS,28113,41578.0,2019-2023
County,Pontotoc,MS,28115,52741.0,2019-2023
County,Prentiss,MS,28117,51466.0,2019-2023
County,Quitman,MS,28119,32131.0,2019-2023
County,Rankin,MS,28121,77454.0,2019-2023
County,Scott,MS,28123,48492.0,2019-2023
County,Sharkey,MS,28125,35741.0,2019-2023
County,Simpson,MS,28127,54111.0,2019-2023
County,Smith,MS,28129,51396.0,2019-2023
County,Stone,MS,28131,59307.0,2019-2023
County,Sunflower,MS,28133,40265.0,2019-2023
County,Tallahatchie,MS,28135,37383.0,2019-2023
County,Tate,MS,28137,63995.0,2019-2023
County,Tippah,MS,28139,51141.0,2019-2023
County,Tishomingo,MS,28141,46257.0,2019-2023
County,Tunica,MS,28143,38402.0,2019-2023
County,Union,MS,28145,56807.0,2019-2023
County,Walthall,MS,28147,45444.0,2019-2023
County,Warren,MS,28149,56648.0,2019-2023
County,Washington,MS,28151,40117.0,2019-2023
County,Wayne,MS,28153,36791.0,2019-2023
County,Webster,MS,28155,59964.0,2019-2023
County,Wilkinson,MS,28157,35930.0,2019-2023
County,Winston,MS,28159,49071.0,2019-2023
County,Yalobusha,MS,28161,49171.0,2019-2023
County,Yazoo,MS,28163,40974.0,2019-2023
County,Adair,MO,29001,56583.0,2019-2023
County,Andrew,MO,29003,74007.0,2019-2023
County,Atchison,MO,29005,59260.0,2019-2023
County,Audrain,MO,29007,56232.0,2019-2023
County,Barry,MO,29009,56611.0,2019-2023
County,Barton,MO,29011,49503.0,2019-2023
County,Bates,MO,29013,57914.0,2019-2023
County,Benton,MO,29015,52200.0,2019-2023
County,Bollinger,MO,29017,57286.0,2019-2023
County,Boone,MO,29019,69913.0,2019-2023
County,Buchanan,MO,29021,59423.0,2019-2023
County,Butler,MO,29023,49213.0,2019-2023
County,Caldwell,MO,29025,62520.0,2019-2023
County,Callaway,MO,29027,72645.0,2019-2023
County,Camden,MO,29029,62927.0,2019-2023
County,Cape Girardeau,MO,29031,68912.0,2019-2023
County,Carroll,MO,29033,61712.0,2019-2023
County,Carter,MO,29035,45083.0,2019-2023
County,Cass,MO,29037,87413.0,2019-2023
County,Cedar,MO,29039,45577.0,2019-2023
County,Chariton,MO,29041,63307.0,2019-2023
County,Christian,MO,29043,81245.0,2019-2023
County,Clark,MO,29045,51458.0,2019-2023
County,Clay,MO,29047,86150.0,2019-2023
County,Clinton,MO,29049,70625.0,2019-2023
County,Cole,MO,29051,73273.0,2019-2023
County,Cooper,MO,29053,67548.0,2019-2023
County,Crawford,MO,29055,56345.0,2019-2023
County,Dade,MO,29057,49899.0,2019-2023
County,Dallas,MO,29059,53177.0,2019-2023
County,Daviess,MO,29061,60665.0,2019-2023
County,DeKalb,MO,29063,69093.0,2019-2023
County,Dent,MO,29065,54306.0,2019-2023
County,Douglas,MO,29067,49828.0,2019-2023
County,Dunklin,MO,29069,47368.0,2019-2023
County,Franklin,MO,29071,71973.0,2019-2023
County,Gasconade,MO,29073,65096.0,2019-2023
County,Gentry,MO,29075,57458.0,2019-2023
County,Greene,MO,29077,57488.0,2019-2023
County,Grundy,MO,29079,53839.0,2019-2023
County,Harrison,MO,29081,53364.0,2019-2023
County,Henry,MO,29083,56621.0,2019-2023
County,Hickory,MO,29085,35084.0,2019-2023
County,Holt,MO,29087,58516.0,2019-2023
County,Howard,MO,29089,62628.0,2019-2023
County,Howell,MO,29091,49814.0,2019-2023
County,Iron,MO,29093,51161.0,2019-2023
County,Jackson,MO,29095,67178.0,2019-2023
County,Jasper,MO,29097,57525.0,2019-2023
County,Jefferson,MO,29099,80522.0,2019-2023
County,Johnson,MO,29101,67123.0,2019-2023
County,Knox,MO,29103,53333.0,2019-2023
County,Laclede,MO,29105,50825.0,2019-2023
County,Lafayette,MO,29107,79091.0,2019-2023
County,Lawrence,MO,29109,55849.0,2019-2023
County,Lewis,MO,29111,52340.0,2019-2023
County,Lincoln,MO,29113,85276.0,2019-2023
County,Linn,MO,29115,61975.0,2019-2023
County,Livingston,MO,29117,60148.0,2019-2023
County,McDonald,MO,29119,48145.0,2019-2023
County,Macon,MO,29121,58318.0,2019-2023
County,Madison,MO,29123,58435.0,2019-2023
County,Maries,MO,29125,61359.0,2019-2023
County,Marion,MO,29127,63908.0,2019-2023
County,Mercer,MO,29129,60357.0,2019-2023
County,Miller,MO,29131,55172.0,2019-2023
County,Mississippi,MO,29133,46258.0,2019-2023
County,Moniteau,MO,29135,65161.0,2019-2023
County,Monroe,MO,29137,48299.0,2019-2023
County,Montgomery,MO,29139,61042.0,2019-2023
County,Morgan,MO,29141,49663.0,2019-2023
County,New Madrid,MO,29143,49237.0,2019-2023
County,Newton,MO,29145,64583.0,2019-2023
County,Nodaway,MO,29147,55970.0,2019-2023
County,Oregon,MO,29149,44259.0,2019-2023
County,Osage,MO,29151,75355.0,2019-2023
County,Ozark,MO,29153,42329.0,2019-2023
County,Pemiscot,MO,29155,40748.0,2019-2023
County,Perry,MO,29157,63356.0,2019-2023
County,Pettis,MO,29159,60232.0,2019-2023
County,Phelps,MO,29161,55427.0,2019-2023
County,Pike,MO,29163,57572.0,2019-2023
County,Platte,MO,29165,95748.0,2019-2023
County,Polk,MO,29167,56686.0,2019-2023
County,Pulaski,MO,29169,66435.0,2019-2023
County,Putnam,MO,29171,56875.0,2019-2023
County,Ralls,MO,29173,62054.0,2019-2023
County,Randolph,MO,29175,55310.0,2019-2023
County,Ray,MO,29177,72152.0,2019-2023
County,Reynolds,MO,29179,44357.0,2019-2023
County,Ripley,MO,29181,43898.0,2019-2023
County,St. Charles,MO,29183,102912.0,2019-2023
County,St. Clair,MO,29185,46731.0,2019-2023
County,Ste. Genevieve,MO,29186,61310.0,2019-2023
County,St. Francois,MO,29187,54813.0,2019-2023
County,St. Louis,MO,29189,81340.0,2019-2023
County,Saline,MO,29195,56566.0,2019-2023
County,Schuyler,MO,29197,56023.0,2019-2023
County,Scotland,MO,29199,67568.0,2019-2023
County,Scott,MO,29201,58847.0,2019-2023
County,Shannon,MO,29203,59000.0,2019-2023
County,Shelby,MO,29205,52127.0,2019-2023
County,Stoddard,MO,29207,54067.0,2019-2023
County,Stone,MO,29209,61323.0,2019-2023
County,Sullivan,MO,29211,55500.0,2019-2023
County,Taney,MO,29213,58258.0,2019-2023
County,Texas,MO,29215,48055.0,2019-2023
County,Vernon,MO,29217,54519.0,2019-2023
County,Warren,MO,29219,77989.0,2019-2023
County,Washington,MO,29221,51886.0,2019-2023
County,Wayne,MO,29223,43393.0,2019-2023
County,Webster,MO,29225,69731.0,2019-2023
County,Worth,MO,29227,46167.0,2019-2023
County,Wright,MO,29229,47304.0,2019-2023
County,St. Louis,MO,29510,55279.0,2019-2023
County,Beaverhead,MT,30001,58072.0,2019-2023
County,Big Horn,MT,30003,56680.0,2019-2023
County,Blaine,MT,30005,65050.0,2019-2023
County,Broadwater,MT,30007,63636.0,2019-2023
County,Carbon,MT,30009,71017.0,2019-2023
County,Carter,MT,30011,52171.0,2019-2023
County,Cascade,MT,30013,66203.0,2019-2023
County,Chouteau,MT,30015,56927.0,2019-2023
County,Custer,MT,30017,63585.0,2019-2023
County,Daniels,MT,30019,58000.0,2019-2023
County,Dawson,MT,30021,70953.0,2019-2023
County,Deer Lodge,MT,30023,49533.0,2019-2023
County,Fallon,MT,30025,72284.0,2019-2023
County,Fergus,MT,30027,59731.0,2019-2023
County,Flathead,MT,30029,71327.0,2019-2023
County,Gallatin,MT,30031,87454.0,2019-2023
County,Garfield,MT,30033,61750.0,2019-2023
County,Glacier,MT,30035,45129.0,2019-2023
County,Golden Valley,MT,30037,57353.0,2019-2023
County,Granite,MT,30039,54646.0,2019-2023
County,Hill,MT,30041,55313.0,2019-2023
County,Jefferson,MT,30043,76576.0,2019-2023
County,Judith Basin,MT,30045,55417.0,2019-2023
County,Lake,MT,30047,61965.0,2019-2023
County,Lewis and Clark,MT,30049,74543.0,2019-2023
County,Liberty,MT,30051,53264.0,2019-2023
County,Lincoln,MT,30053,47018.0,2019-2023
County,McCone,MT,30055,71842.0,2019-2023
County,Madison,MT,30057,67420.0,2019-2023
County,Meagher,MT,30059,56215.0,2019-2023
County,Mineral,MT,30061,61117.0,2019-2023
County,Missoula,MT,30063,71246.0,2019-2023
County,Musselshell,MT,30065,59010.0,2019-2023
County,Park,MT,30067,66607.0,2019-2023
County,Petroleum,MT,30069,59318.0,2019-2023
County,Phillips,MT,30071,58156.0,2019-2023
County,Pondera,MT,30073,53500.0,2019-2023
County,Powder River,MT,30075,68009.0,2019-2023
County,Powell,MT,30077,63432.0,2019-2023
County,Prairie,MT,30079,45192.0,2019-2023
County,Ravalli,MT,30081,71323.0,2019-2023
County,Richland,MT,30083,69578.0,2019-2023
County,Roosevelt,MT,30085,53125.0,2019-2023
County,Rosebud,MT,30087,56430.0,2019-2023
County,Sanders,MT,30089,54035.0,2019-2023
County,Sheridan,MT,30091,63654.0,2019-2023
County,Silver Bow,MT,30093,57504.0,2019-2023
County,Stillwater,MT,30095,81503.0,2019-2023
County,Sweet Grass,MT,30097,69426.0,2019-2023
County,Teton,MT,30099,67766.0,2019-2023
County,Toole,MT,30101,53693.0,2019-2023
County,Treasure,MT,30103,73036.0,2019-2023
County,Valley,MT,30105,64515.0,2019-2023
County,Wheatland,MT,30107,47054.0,2019-2023
County,Wibaux,MT,30109,64792.0,2019-2023
County,Yellowstone,MT,30111,74400.0,2019-2023
County,Adams,NE,31001,65680.0,2019-2023
County,Antelope,NE,31003,63750.0,2019-2023
County,Arthur,NE,31005,67500.0,2019-2023
County,Banner,NE,31007,71250.0,2019-2023
County,Blaine,NE,31009,61250.0,2019-2023
County,Boone,NE,31011,71367.0,2019-2023
County,Box Butte,NE,31013,68778.0,2019-2023
County,Boyd,NE,31015,58984.0,2019-2023
County,Brown,NE,31017,51538.0,2019-2023
County,Buffalo,NE,31019,74570.0,2019-2023
County,Burt,NE,31021,57303.0,2019-2023
County,Butler,NE,31023,82603.0,2019-2023
County,Cass,NE,31025,88255.0,2019-2023
County,Cedar,NE,31027,73977.0,2019-2023
County,Chase,NE,31029,62782.0,2019-2023
County,Cherry,NE,31031,63750.0,2019-2023
County,Cheyenne,NE,31033,57594.0,2019-2023
County,Clay,NE,31035,75938.0,2019-2023
County,Colfax,NE,31037,79720.0,2019-2023
County,Cuming,NE,31039,70708.0,2019-2023
County,Custer,NE,31041,66310.0,2019-2023
County,Dakota,NE,31043,71655.0,2019-2023
County,Dawes,NE,31045,54381.0,2019-2023
County,Dawson,NE,31047,65383.0,2019-2023
County,Deuel,NE,31049,61438.0,2019-2023
County,Dixon,NE,31051,69156.0,2019-2023
County,Dodge,NE,31053,71294.0,2019-2023
County,Douglas,NE,31055,79081.0,2019-2023
County,Dundy,NE,31057,56563.0,2019-2023
County,Fillmore,NE,31059,76354.0,2019-2023
County,Franklin,NE,31061,57692.0,2019-2023
County,Frontier,NE,31063,68207.0,2019-2023
County,Furnas,NE,31065,60625.0,2019-2023
County,Gage,NE,31067,64426.0,2019-2023
County,Garden,NE,31069,44777.0,2019-2023
County,Garfield,NE,31071,68611.0,2019-2023
County,Gosper,NE,31073,79145.0,2019-2023
County,Grant,NE,31075,69063.0,2019-2023
County,Greeley,NE,31077,58894.0,2019-2023
County,Hall,NE,31079,67549.0,2019-2023
County,Hamilton,NE,31081,79884.0,2019-2023
County,Harlan,NE,31083,70536.0,2019-2023
County,Hayes,NE,31085,60313.0,2019-2023
County,Hitchcock,NE,31087,52016.0,2019-2023
County,Holt,NE,31089,67225.0,2019-2023
County,Hooker,NE,31091,45854.0,2019-2023
County,Howard,NE,31093,74508.0,2019-2023
County,Jefferson,NE,31095,60568.0,2019-2023
County,Johnson,NE,31097,59457.0,2019-2023
County,Kearney,NE,31099,79167.0,2019-2023
County,Keith,NE,31101,58132.0,2019-2023
County,Keya Paha,NE,31103,60313.0,2019-2023
County,Kimball,NE,31105,59438.0,2019-2023
County,Knox,NE,31107,64821.0,2019-2023
County,Lancaster,NE,31109,72625.0,2019-2023
County,Lincoln,NE,31111,64342.0,2019-2023
County,Logan,NE,31113,71650.0,2019-2023
County,Loup,NE,31115,60156.0,2019-2023
County,McPherson,NE,31117,61316.0,2019-2023
County,Madison,NE,31119,64637.0,2019-2023
County,Merrick,NE,31121,62849.0,2019-2023
County,Morrill,NE,31123,59773.0,2019-2023
County,Nance,NE,31125,65438.0,2019-2023
County,Nemaha,NE,31127,60132.0,2019-2023
County,Nuckolls,NE,31129,70201.0,2019-2023
County,Otoe,NE,31131,81430.0,2019-2023
County,Pawnee,NE,31133,54926.0,2019-2023
County,Perkins,NE,31135,67500.0,2019-2023
County,Phelps,NE,31137,65988.0,2019-2023
County,Pierce,NE,31139,75938.0,2019-2023
County,Platte,NE,31141,72335.0,2019-2023
County,Polk,NE,31143,71771.0,2019-2023
